type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,14.235,18.350,1.079,7.620,0.400,1.150,-65.69761657714844,-29.925,-37.324,-67.249
exploit,13.885,18.350,0.824,7.749,0.400,1.150,-65.44522094726562,-26.429,-38.83,-65.259
exploit,14.285,18.350,1.233,7.490,0.400,1.150,-65.13502502441406,-28.843,-38.543,-67.386
exploit,14.185,17.600,0.959,7.458,1.150,0.400,-65.13701629638672,-27.311,-36.611,-63.922
exploit,14.085,17.600,0.869,7.502,1.150,0.400,-64.28936767578125,-28.309,-36.609,-64.918
explore,14.635,17.750,1.358,7.090,1.000,0.550,-102.54338836669922,-154.098,-200,-354.098
exploit,14.035,18.350,0.918,7.734,0.400,1.150,-65.89037322998047,-26.898,-34.9,-61.798
exploit,18.935,17.600,1.567,6.957,1.275,0.400,-49.986717224121094,-39.935,-40.634,-80.569
exploit,14.235,17.600,0.959,7.554,1.150,0.400,-64.41729736328125,-27.496,-39.896,-67.392
exploit,14.035,17.600,0.946,7.640,1.150,0.400,-63.018890380859375,-27.858,-39.059,-66.917
exploit,14.485,18.350,1.379,7.352,0.400,1.150,-64.31525421142578,-29.882,-42.883,-72.765
exploit,13.935,17.600,0.951,7.629,1.150,0.400,-63.494056701660156,-27.228,-42.731,-69.959
exploit,14.185,17.600,0.994,7.613,1.150,0.400,-63.96184539794922,-27.158,-41.457,-68.615
explore,12.085,17.600,1.190,9.698,1.150,0.400,-70.29240417480469,-30.748,-44.046,-74.794
exploit,14.135,17.600,0.907,7.638,1.150,0.400,-63.942535400390625,-28.255,-39.257,-67.512
exploit,14.385,17.600,0.942,7.601,1.150,0.400,-64.16647338867188,-29.321,-42.022,-71.343
explore,12.585,18.200,0.633,8.941,0.550,1.000,-110.46639251708984,-26.704,-39.303,-66.007
exploit,13.885,18.350,0.722,7.741,0.400,1.150,-63.577781677246094,-26.08,-40.282,-66.362
exploit,12.735,18.350,0.582,9.072,0.400,1.150,-61.16592025756836,-27.632,-47.531,-75.163
exploit,13.935,17.600,0.902,7.614,1.150,0.400,-64.33543395996094,-30.298,-39.597,-69.895
exploit,14.085,18.350,0.934,7.719,0.400,1.150,-65.77389526367188,-25.916,-37.115,-63.031
exploit,14.235,18.350,1.096,7.623,0.400,1.150,-65.52041625976562,-28.311,-41.21,-69.521
exploit,13.885,18.350,0.706,7.683,0.400,1.150,-61.776878356933594,-26.497,-37.196,-63.693
exploit,13.935,18.350,0.947,7.771,0.400,1.150,-65.65052032470703,-26.789,-37.989,-64.778
exploit,14.085,17.600,0.849,7.489,1.150,0.400,-62.49086380004883,-27.975,-40.778,-68.753
exploit,14.235,17.600,0.989,7.603,1.150,0.400,-65.26593780517578,-28.347,-41.948,-70.295
exploit,13.985,17.600,0.904,7.592,1.150,0.400,-64.80587768554688,-26.547,-35.745,-62.292
exploit,13.985,18.350,1.045,7.718,0.400,1.150,-65.004150390625,-27.562,-38.062,-65.624
exploit,13.885,18.350,0.917,7.705,0.400,1.150,-65.7272720336914,-28.262,-38.162,-66.424
exploit,14.135,18.350,0.959,7.619,0.400,1.150,-65.87167358398438,-26.508,-35.309,-61.817
exploit,14.135,17.600,0.910,7.630,1.150,0.400,-65.09443664550781,-27.185,-41.685,-68.87
exploit,14.135,18.350,0.954,7.768,0.400,1.150,-65.59071350097656,-27.018,-39.118,-66.136
exploit,14.135,17.600,0.946,7.666,1.150,0.400,-65.31287384033203,-27.77,-40.769,-68.539
exploit,14.135,18.350,0.906,7.754,0.400,1.150,-65.78714752197266,-26.302,-38.7,-65.002
exploit,14.035,18.350,1.012,7.724,0.400,1.150,-65.35079193115234,-26.216,-37.918,-64.134
exploit,14.085,17.600,1.028,7.640,1.150,0.400,-64.99855041503906,-29.168,-40.768,-69.936
exploit,14.485,18.350,1.453,7.248,0.400,1.150,-65.57588195800781,-28.444,-39.842,-68.286
exploit,14.035,17.600,0.993,7.667,1.150,0.400,-65.20111083984375,-28.11,-39.012,-67.122
exploit,14.085,17.600,0.909,7.624,1.150,0.400,-65.51768493652344,-28.424,-38.624,-67.048
exploit,14.135,18.350,0.912,7.519,0.400,1.150,-64.18282318115234,-26.018,-36.619,-62.637
exploit,13.985,18.350,0.850,7.715,0.400,1.150,-65.2520980834961,-26.216,-38.515,-64.731
explore,12.135,18.250,1.117,9.502,0.500,1.050,-75.34192657470703,-29.239,-44.039,-73.278
exploit,13.885,18.350,0.978,7.715,0.400,1.150,-65.6220932006836,-27.602,-37.004,-64.606
explore,13.335,18.350,0.484,8.686,0.400,1.150,-73.99555206298828,-29.185,-41.187,-70.372
exploit,14.035,18.350,1.029,7.686,0.400,1.150,-65.45836639404297,-26.309,-38.21,-64.519
exploit,13.985,18.350,0.947,7.737,0.400,1.150,-65.66124725341797,-26.871,-41.971,-68.842
exploit,13.885,18.350,1.155,7.617,0.400,1.150,-64.54840087890625,-29.086,-38.088,-67.174
exploit,12.685,18.350,0.570,9.053,0.400,1.150,-64.859619140625,-25.519,-43.93,-69.449
exploit,14.035,18.350,0.794,7.721,0.400,1.150,-64.54926300048828,-26.475,-35.575,-62.05
exploit,11.035,17.600,2.306,10.486,1.150,0.400,-60.51062774658203,-28.637,-45.337,-73.974
exploit,14.035,18.350,0.988,7.677,0.400,1.150,-65.80426025390625,-27.284,-34.684,-61.968
exploit,14.185,17.600,0.819,7.542,1.150,0.400,-63.093894958496094,-28.467,-36.868,-65.335
exploit,14.135,17.600,0.854,7.544,1.150,0.400,-63.97403335571289,-30.119,-36.016,-66.135
exploit,14.185,17.600,0.960,7.614,1.150,0.400,-65.8192367553711,-28.063,-41.362,-69.425
exploit,14.185,17.600,0.964,7.586,1.150,0.400,-66.09529876708984,-30.792,-41.192,-71.984
exploit,12.735,18.350,0.594,9.116,0.400,1.150,-64.82770538330078,-31.336,-47.536,-78.872
exploit,15.035,17.600,1.800,6.840,1.150,0.400,-64.91993713378906,-31.836,-39.937,-71.773
exploit,14.085,18.350,1.002,7.704,0.400,1.150,-65.55410766601562,-27.246,-36.849,-64.095
exploit,14.035,18.350,1.024,7.720,0.400,1.150,-65.2225570678711,-27.018,-38.817,-65.835
exploit,14.085,18.350,1.071,7.642,0.400,1.150,-65.53553009033203,-26.962,-41.965,-68.927
exploit,14.035,18.350,0.996,7.708,0.400,1.150,-65.55421447753906,-26.457,-34.958,-61.415
exploit,14.085,18.350,1.020,7.638,0.400,1.150,-65.9385986328125,-26.498,-41.793,-68.291
exploit,13.885,18.350,0.723,7.795,0.400,1.150,-64.74495697021484,-26.508,-38.706,-65.214
exploit,13.785,18.350,1.007,7.708,0.400,1.150,-65.48782348632812,-28.599,-38.401,-67
explore,15.635,18.300,2.363,6.066,0.450,1.100,-88.75102233886719,-34.438,-34.337,-68.775
exploit,13.985,18.350,0.790,7.735,0.400,1.150,-64.60379028320312,-27.016,-38.715,-65.731
exploit,15.485,18.350,2.264,6.313,0.400,1.150,-64.53865051269531,-31.725,-35.021,-66.746
exploit,15.485,18.350,2.194,6.265,0.400,1.150,-63.8961296081543,-132.183,-33.485,-165.668
exploit,15.385,18.350,2.256,6.370,0.400,1.150,-64.53926086425781,-28.982,-38.882,-67.864
exploit,14.135,17.600,0.909,7.591,1.150,0.400,-65.81969451904297,-30.907,-36.905,-67.812
exploit,14.035,18.350,0.904,7.741,0.400,1.150,-65.66602325439453,-26.611,-39.611,-66.222
exploit,14.035,18.350,0.917,7.738,0.400,1.150,-65.68089294433594,-26.941,-39.642,-66.583
exploit,13.885,18.350,0.674,7.793,0.400,1.150,-64.06318664550781,-26.986,-37.987,-64.973
exploit,14.085,17.600,0.902,7.604,1.150,0.400,-65.9197006225586,-30.589,-36.388,-66.977
exploit,14.085,18.350,0.815,7.368,0.400,1.150,-56.286624908447266,-27.946,-39.145,-67.091
exploit,14.035,18.350,1.063,7.644,0.400,1.150,-65.66545104980469,-29.291,-38.292,-67.583
exploit,14.085,18.350,0.936,7.666,0.400,1.150,-65.79841613769531,-26.165,-37.365,-63.53
exploit,13.935,18.350,0.769,7.790,0.400,1.150,-65.27461242675781,-27.07,-43.07,-70.14
exploit,14.185,18.350,1.076,7.656,0.400,1.150,-65.30127716064453,-29.007,-38.008,-67.015
exploit,18.985,17.600,1.679,6.888,1.254,0.400,-49.02251052856445,-39.286,-39.286,-78.572
exploit,14.085,18.350,0.925,7.739,0.400,1.150,-65.71481323242188,-26.709,-38.909,-65.618
exploit,14.035,17.600,0.899,7.490,1.150,0.400,-65.50239562988281,-26.818,-41.418,-68.236
exploit,13.985,18.350,0.977,7.680,0.400,1.150,-65.84024047851562,-26.279,-42.281,-68.56
exploit,11.635,18.350,1.539,10.123,0.400,1.150,-64.79459381103516,-29.97,-49.372,-79.342
exploit,13.585,18.350,0.979,7.758,0.400,1.150,-65.32398986816406,-26.11,-38.91,-65.02
exploit,13.935,17.600,0.827,7.547,1.150,0.400,-64.14442443847656,-29.242,-38.145,-67.387
exploit,14.185,18.350,0.883,7.787,0.400,1.150,-65.81290435791016,-30.346,-42.348,-72.694
exploit,13.885,18.350,0.923,7.841,0.400,1.150,-65.5269546508789,-27.312,-39.612,-66.924
exploit,14.085,18.350,0.894,7.700,0.400,1.150,-65.72819519042969,-28.213,-41.413,-69.626
exploit,14.335,18.350,1.419,7.320,0.400,1.150,-64.29556274414062,-26.424,-34.826,-61.25
exploit,14.335,18.350,0.977,7.461,0.400,1.150,-65.76248168945312,-26.556,-39.156,-65.712
exploit,14.035,18.350,0.793,7.699,0.400,1.150,-64.60869598388672,-27.448,-39.35,-66.798
exploit,14.085,17.600,1.007,7.661,1.150,0.400,-65.61750030517578,-30.295,-38.992,-69.287
exploit,13.985,18.350,0.800,7.718,0.400,1.150,-65.0327377319336,-29.964,-41.564,-71.528
explore,13.035,17.900,0.190,8.643,0.850,0.700,-160.05946350097656,-144.426,-50.025,-194.451
exploit,14.235,17.600,0.843,7.597,1.150,0.400,-65.74154663085938,-27.175,-35.277,-62.452
exploit,14.085,18.350,0.881,7.711,0.400,1.150,-65.86859893798828,-28.876,-38.976,-67.852
exploit,14.185,18.350,0.967,7.667,0.400,1.150,-66.0898208618164,-27.254,-41.453,-68.707
exploit,14.085,18.350,0.892,7.797,0.400,1.150,-66.12774658203125,-26.329,-38.728,-65.057
exploit,13.985,18.350,0.815,7.698,0.400,1.150,-65.15040588378906,-29.085,-37.587,-66.672
exploit,13.985,18.350,0.910,7.718,0.400,1.150,-66.01441192626953,-27.096,-38.496,-65.592
exploit,14.135,18.350,0.954,7.615,0.400,1.150,-66.19127655029297,-26.369,-36.77,-63.139
exploit,13.985,18.350,0.942,7.747,0.400,1.150,-65.91000366210938,-26.781,-38.886,-65.667
exploit,14.085,18.350,0.854,7.729,0.400,1.150,-65.83421325683594,-27.506,-37.507,-65.013
exploit,13.985,18.350,0.881,7.734,0.400,1.150,-65.97953033447266,-27.268,-40.669,-67.937
exploit,14.135,18.350,0.999,7.562,0.400,1.150,-66.49055480957031,-26.632,-37.532,-64.164
exploit,13.735,18.350,1.076,7.729,0.400,1.150,-64.2576675415039,-26.604,-38.504,-65.108
exploit,13.835,18.350,0.864,7.757,0.400,1.150,-66.0506591796875,-29.673,-36.177,-65.85
exploit,14.035,18.350,0.837,7.729,0.400,1.150,-65.710693359375,-26.74,-35.746,-62.486
exploit,14.485,18.350,1.529,7.189,0.400,1.150,-64.49784088134766,-28.903,-39.304,-68.207
exploit,14.035,17.600,0.724,7.526,1.150,0.400,-60.88441848754883,-26.918,-43.516,-70.434
exploit,14.085,17.600,1.005,7.676,1.150,0.400,-65.66529846191406,-30.27,-41.469,-71.739
exploit,13.885,18.350,1.017,7.748,0.400,1.150,-65.10249328613281,-26.213,-37.313,-63.526
exploit,14.235,18.350,0.844,7.587,0.400,1.150,-64.1361083984375,-27.492,-38.892,-66.384
exploit,13.985,18.350,0.892,7.752,0.400,1.150,-66.01417541503906,-26,-38.298,-64.298
exploit,14.185,18.350,1.008,7.713,0.400,1.150,-65.51795959472656,-27.057,-35.559,-62.616
exploit,14.335,18.350,1.138,7.596,0.400,1.150,-65.27729034423828,-26.56,-39.347,-65.907
exploit,13.885,18.350,1.070,7.689,0.400,1.150,-64.87740325927734,-27.004,-35.201,-62.205
exploit,14.035,18.350,0.909,7.710,0.400,1.150,-65.92903900146484,-26.861,-37.963,-64.824
exploit,13.835,18.350,0.895,7.785,0.400,1.150,-66.00508880615234,-26.274,-38.376,-64.65
exploit,14.085,18.350,0.982,7.677,0.400,1.150,-65.90941619873047,-27.64,-38.439,-66.079
exploit,14.235,18.350,1.064,7.692,0.400,1.150,-64.88723754882812,-28.093,-37.795,-65.888
exploit,14.035,18.350,1.066,7.694,0.400,1.150,-64.841796875,-26.279,-38.38,-64.659
explore,14.935,17.900,1.782,6.787,0.850,0.700,-163.38475036621094,-137.003,-37.3,-174.303
exploit,13.935,18.350,1.015,7.740,0.400,1.150,-65.06189727783203,-27.01,-36.108,-63.118
exploit,13.985,18.350,0.745,7.658,0.400,1.150,-63.068214416503906,-27.061,-36.961,-64.022
exploit,14.035,18.350,0.917,7.674,0.400,1.150,-65.88037109375,-26.667,-35.17,-61.837
exploit,13.935,18.350,0.834,7.717,0.400,1.150,-65.52487182617188,-27.141,-39.04,-66.181
exploit,13.935,18.350,0.956,7.723,0.400,1.150,-65.74301147460938,-26.71,-36.111,-62.821
exploit,14.035,18.350,1.044,7.692,0.400,1.150,-65.17691802978516,-28.494,-35.193,-63.687
exploit,13.885,18.350,0.799,7.784,0.400,1.150,-65.92137145996094,-27.546,-39.246,-66.792
exploit,13.985,18.350,1.013,7.735,0.400,1.150,-65.0501937866211,-26.655,-40.955,-67.61
exploit,14.135,18.350,0.970,7.704,0.400,1.150,-65.73770904541016,-26.386,-38.385,-64.771
exploit,14.235,18.350,1.094,7.583,0.400,1.150,-66.01518249511719,-26.477,-38.176,-64.653
exploit,13.935,18.350,1.043,7.727,0.400,1.150,-64.70609283447266,-27.608,-36.409,-64.017
explore,15.385,18.000,2.372,6.095,0.750,0.800,-136.8308563232422,-134.491,-34.791,-169.282
exploit,13.985,18.350,0.889,7.664,0.400,1.150,-65.62078094482422,-26.138,-39.739,-65.877
exploit,14.135,18.350,1.125,7.576,0.400,1.150,-65.71363830566406,-27.276,-36.378,-63.654
exploit,13.935,18.350,0.913,7.786,0.400,1.150,-65.82176971435547,-29.931,-43.131,-73.062
exploit,13.985,18.350,1.048,7.663,0.400,1.150,-65.42707061767578,-26.89,-38.288,-65.178
exploit,14.185,18.350,1.110,7.583,0.400,1.150,-65.77153778076172,-29.47,-35.871,-65.341
exploit,13.735,18.350,0.946,7.807,0.400,1.150,-65.55524444580078,-26.179,-36.28,-62.459
exploit,13.935,18.350,0.952,7.775,0.400,1.150,-65.59717559814453,-26.68,-38.081,-64.761
exploit,14.135,18.350,1.059,7.628,0.400,1.150,-65.73344421386719,-27.067,-36.768,-63.835
exploit,14.135,17.600,1.013,7.632,1.150,0.400,-66.18826293945312,-28.246,-39.147,-67.393
exploit,14.085,18.350,0.939,7.683,0.400,1.150,-65.88506317138672,-26.468,-38.767,-65.235
exploit,14.035,18.350,1.035,7.674,0.400,1.150,-65.42269134521484,-28.065,-36.167,-64.232
exploit,13.785,18.350,1.068,7.606,0.400,1.150,-65.88265228271484,-26.649,-42.651,-69.3
exploit,13.985,17.600,0.648,7.394,1.150,0.400,-52.54209899902344,-28.097,-40.996,-69.093
exploit,14.035,18.350,0.855,7.727,0.400,1.150,-65.75617980957031,-26.135,-38.536,-64.671
exploit,14.085,18.350,0.877,7.701,0.400,1.150,-65.72616577148438,-27.098,-40.8,-67.898
exploit,13.835,18.350,0.919,7.784,0.400,1.150,-65.79243469238281,-26.691,-35.789,-62.48
exploit,13.985,18.350,0.908,7.770,0.400,1.150,-65.89320373535156,-26.87,-37.18,-64.05
exploit,13.885,18.350,1.058,7.700,0.400,1.150,-64.75363159179688,-26.187,-38.288,-64.475
exploit,14.135,18.350,0.939,7.749,0.400,1.150,-65.68757629394531,-26.26,-36.959,-63.219
exploit,14.035,18.350,1.037,7.730,0.400,1.150,-64.70198822021484,-26.365,-38.564,-64.929
exploit,14.085,18.350,0.916,7.688,0.400,1.150,-65.81487274169922,-34.384,-37.183,-71.567
exploit,14.035,18.350,0.893,7.766,0.400,1.150,-65.87469482421875,-26.426,-38.224,-64.65
exploit,14.035,18.350,0.944,7.753,0.400,1.150,-65.64781188964844,-26.271,-38.573,-64.844
exploit,13.885,18.350,0.609,7.533,0.400,1.150,-54.413414001464844,-27.021,-38.919,-65.94
exploit,13.835,18.350,0.956,7.726,0.400,1.150,-65.6644058227539,-26.128,-42.03,-68.158
exploit,14.235,18.350,1.055,7.532,0.400,1.150,-66.7250747680664,-29.95,-36.749,-66.699
exploit,13.835,18.350,0.887,7.636,0.400,1.150,-65.71149444580078,-27.606,-36.804,-64.41
exploit,13.885,18.350,1.086,7.702,0.400,1.150,-64.10325622558594,-28.392,-41.69,-70.082
exploit,14.035,18.350,0.967,7.665,0.400,1.150,-65.93819427490234,-26.643,-35.244,-61.887
exploit,14.085,17.600,1.056,7.641,1.150,0.400,-65.1520767211914,-27.372,-39.172,-66.544
exploit,14.085,18.350,1.003,7.687,0.400,1.150,-65.57463836669922,-28.893,-34.894,-63.787
exploit,14.035,18.350,0.945,7.740,0.400,1.150,-65.64662170410156,-27.162,-38.761,-65.923
exploit,9.835,17.600,3.716,11.859,1.275,0.400,-58.075462341308594,-31.698,-53.699,-85.397
explore,12.585,17.950,0.892,9.237,0.800,0.750,-97.4061050415039,-43.071,-56.474,-99.545
exploit,14.185,18.350,1.073,7.607,0.400,1.150,-65.83830261230469,-26.322,-38.521,-64.843
exploit,10.335,18.350,2.979,11.134,0.403,1.150,-62.626548767089844,-31.794,-52.792,-84.586
exploit,14.285,18.350,1.089,7.555,0.400,1.150,-66.34457397460938,-29.738,-42.638,-72.376
exploit,14.035,18.350,0.939,7.775,0.400,1.150,-65.51905822753906,-26.826,-40.424,-67.25
exploit,14.035,18.350,1.065,7.678,0.400,1.150,-64.97296142578125,-26.567,-37.166,-63.733
exploit,14.035,17.600,1.037,7.617,1.150,0.400,-66.0216293334961,-27.244,-37.444,-64.688
exploit,13.835,18.350,0.897,7.748,0.400,1.150,-65.87691497802734,-26.498,-40.598,-67.096
exploit,13.935,18.350,0.806,7.642,0.400,1.150,-64.65873718261719,-26.249,-38.35,-64.599
explore,10.285,17.750,3.005,11.576,1.005,0.550,-91.24613952636719,-31.504,-47.805,-79.309
exploit,13.935,18.350,0.860,7.706,0.400,1.150,-65.77963256835938,-26.864,-37.165,-64.029
exploit,13.985,18.350,0.822,7.763,0.400,1.150,-65.95585632324219,-26.232,-41.529,-67.761
exploit,10.485,17.600,2.693,11.248,1.150,0.400,-64.88809204101562,-30.41,-46.409,-76.819
exploit,14.085,18.350,0.919,7.701,0.400,1.150,-65.90312194824219,-28.159,-40.56,-68.719
exploit,14.085,18.350,0.976,7.717,0.400,1.150,-65.5728530883789,-26.812,-35.715,-62.527
exploit,14.035,17.600,0.986,7.684,1.150,0.400,-65.95606994628906,-27.332,-36.832,-64.164
exploit,14.035,18.350,0.927,7.704,0.400,1.150,-65.88865661621094,-25.886,-35.288,-61.174
exploit,14.035,18.350,1.012,7.655,0.400,1.150,-65.8316879272461,-26.847,-40.748,-67.595
exploit,14.035,18.350,0.871,7.709,0.400,1.150,-65.81407165527344,-27.908,-38.204,-66.112
exploit,14.235,18.350,1.012,7.578,0.400,1.150,-66.42752075195312,-27.022,-39.524,-66.546
exploit,13.985,18.350,0.898,7.570,0.400,1.150,-65.45341491699219,-26.321,-39.12,-65.441
exploit,14.035,18.350,0.863,7.718,0.400,1.150,-65.82565307617188,-139.138,-45.641,-184.779
exploit,14.185,18.350,0.984,7.697,0.400,1.150,-65.64585876464844,-27.168,-40.569,-67.737
exploit,14.085,18.350,0.984,7.580,0.400,1.150,-66.7552719116211,-27.381,-36.981,-64.362
exploit,14.385,18.350,1.178,7.554,0.400,1.150,-64.99717712402344,-27.607,-38.221,-65.828
exploit,14.335,18.350,1.019,7.661,0.400,1.150,-66.00730895996094,-28.107,-38.505,-66.612
exploit,14.185,18.350,1.041,7.572,0.400,1.150,-66.63609313964844,-28.887,-42.889,-71.776
exploit,14.185,18.350,1.066,7.675,0.400,1.150,-65.091796875,-26.695,-38.796,-65.491
exploit,14.135,17.600,0.849,7.498,1.150,0.400,-65.59649658203125,-27.629,-39.03,-66.659
exploit,14.085,17.600,1.055,7.636,1.150,0.400,-65.23236846923828,-27.459,-38.757,-66.216
exploit,14.085,18.350,1.056,7.712,0.400,1.150,-64.72428894042969,-26.301,-37.7,-64.001
exploit,14.035,18.350,0.934,7.723,0.400,1.150,-66.52013397216797,-27.868,-39.069,-66.937
exploit,14.285,18.350,1.140,7.532,0.400,1.150,-66.16963195800781,-27.394,-36.594,-63.988
exploit,14.035,18.350,0.889,7.660,0.400,1.150,-66.6681137084961,-27.843,-41.344,-69.187
exploit,14.135,17.600,0.983,7.650,1.150,0.400,-66.11656951904297,-26.71,-38.311,-65.021
exploit,14.085,18.350,1.079,7.635,0.400,1.150,-65.48020935058594,-26.003,-37.998,-64.001
exploit,13.935,18.350,1.002,7.702,0.400,1.150,-65.86389923095703,-28.514,-38.811,-67.325
exploit,13.985,18.350,0.757,7.615,0.400,1.150,-64.43760681152344,-27.364,-42.066,-69.43
exploit,13.835,17.600,0.771,7.489,1.150,0.400,-63.52326965332031,-26.904,-37.605,-64.509
exploit,14.185,17.600,0.880,7.549,1.150,0.400,-66.49378204345703,-28.775,-38.677,-67.452
exploit,14.085,18.350,1.050,7.578,0.400,1.150,-66.59223175048828,-27.76,-37.76,-65.52
exploit,14.035,18.350,0.947,7.719,0.400,1.150,-66.4193115234375,-27.589,-38.291,-65.88
exploit,14.235,18.350,1.307,7.436,0.400,1.150,-64.54955291748047,-26.531,-38.733,-65.264
exploit,13.935,18.350,0.754,7.607,0.400,1.150,-64.37022399902344,-26.07,-40.571,-66.641
exploit,10.435,17.600,3.033,11.091,1.150,0.400,-58.95320129394531,-33.5,-54.406,-87.906
exploit,14.035,18.350,0.979,7.722,0.400,1.150,-65.9781265258789,-28.081,-37.878,-65.959
exploit,14.085,18.350,0.892,7.633,0.400,1.150,-66.67025756835938,-28.853,-37.954,-66.807
exploit,14.235,17.600,0.999,7.601,1.150,0.400,-66.54594421386719,-27.563,-39.764,-67.327
exploit,14.185,18.350,0.883,7.636,0.400,1.150,-66.6419677734375,-26.654,-39.052,-65.706
exploit,14.435,18.350,1.230,7.399,0.400,1.150,-66.9906997680664,-29.216,-37.318,-66.534
exploit,14.235,18.350,0.892,7.756,0.400,1.150,-66.83944702148438,-28.037,-42.936,-70.973
exploit,13.985,17.600,0.855,7.576,1.150,0.400,-66.64697265625,-27.939,-42.44,-70.379
exploit,13.985,18.350,0.975,7.682,0.400,1.150,-66.37185668945312,-29.258,-36.959,-66.217
exploit,14.185,18.350,1.077,7.604,0.400,1.150,-65.94505310058594,-26.134,-37.734,-63.868
exploit,14.135,18.350,0.972,7.658,0.400,1.150,-66.55604553222656,-26.2,-38.201,-64.401
exploit,14.135,18.350,1.020,7.672,0.400,1.150,-65.9007568359375,-28.076,-37.077,-65.153
exploit,18.735,17.600,0.891,7.470,1.202,0.400,-61.90488052368164,-42.011,-41.813,-83.824
exploit,14.035,18.350,1.113,7.648,0.400,1.150,-64.45941162109375,-27.818,-38.318,-66.136
exploit,14.085,18.350,0.859,7.615,0.400,1.150,-66.2762222290039,-26.167,-40.165,-66.332
exploit,14.135,18.350,0.966,7.639,0.400,1.150,-66.6611328125,-26.87,-39.668,-66.538
explore,16.035,18.100,2.851,5.764,0.650,0.900,-135.80284118652344,-136.874,-140.274,-277.148
exploit,14.085,18.350,0.888,7.700,0.400,1.150,-66.86080932617188,-26.057,-40.054,-66.111
exploit,14.035,18.350,1.042,7.665,0.400,1.150,-65.6402587890625,-26.044,-39.246,-65.29
exploit,14.035,17.600,0.970,7.720,1.150,0.400,-66.366943359375,-27.651,-38.052,-65.703
exploit,14.235,17.600,1.039,7.621,1.150,0.400,-65.85269165039062,-29.585,-38.483,-68.068
exploit,13.985,17.600,0.999,7.684,1.150,0.400,-65.50508880615234,-29.021,-42.117,-71.138
exploit,11.835,18.350,1.684,9.713,0.400,1.150,-60.046688079833984,-30.959,-47.659,-78.618
exploit,13.935,18.350,0.971,7.588,0.400,1.150,-66.78609466552734,-26.595,-38.596,-65.191
exploit,14.185,18.350,1.094,7.599,0.400,1.150,-65.74845886230469,-26,-36.1,-62.1
exploit,14.135,18.350,0.953,7.627,0.400,1.150,-66.71516418457031,-26.864,-36.963,-63.827
exploit,14.035,18.350,1.045,7.675,0.400,1.150,-65.42193603515625,-29.518,-37.921,-67.439
exploit,13.885,18.350,1.003,7.751,0.400,1.150,-65.24683380126953,-28.298,-39.9,-68.198
exploit,14.085,18.350,1.081,7.589,0.400,1.150,-66.02991485595703,-26.844,-36.944,-63.788
exploit,14.085,17.600,0.944,7.637,1.150,0.400,-67.05516052246094,-27.316,-38.811,-66.127
explore,12.185,18.000,0.992,9.507,0.750,0.800,-78.12335205078125,-27.17,-44.37,-71.54
exploit,14.085,18.350,0.843,7.649,0.400,1.150,-66.3972396850586,-28.274,-39.575,-67.849
exploit,14.135,18.350,1.156,7.505,0.400,1.150,-66.21687316894531,-28.374,-39.575,-67.949
exploit,14.135,18.350,0.939,7.655,0.400,1.150,-66.68141174316406,-30.246,-38.543,-68.789
exploit,14.185,18.350,1.035,7.642,0.400,1.150,-65.9829330444336,-26.895,-36.896,-63.791
exploit,14.285,18.350,1.096,7.481,0.400,1.150,-67.06704711914062,-28.738,-40.937,-69.675
exploit,14.035,18.350,1.003,7.637,0.400,1.150,-66.38074493408203,-26.506,-39.005,-65.511
exploit,13.885,18.350,0.673,7.684,0.400,1.150,-64.59514617919922,-25.817,-42.318,-68.135
exploit,14.085,18.350,0.989,7.639,0.400,1.150,-66.49827575683594,-28.948,-38.647,-67.595
exploit,13.985,17.600,0.986,7.646,1.150,0.400,-66.33049774169922,-28.124,-40.526,-68.65
explore,9.785,18.700,3.628,12.032,0.461,0.559,-134.76348876953125,-30.355,-67.556,-97.911
exploit,14.185,17.600,1.063,7.624,1.150,0.400,-65.64580535888672,-27.747,-38.95,-66.697
exploit,14.235,18.350,0.875,7.583,0.400,1.150,-66.15613555908203,-29.523,-37.523,-67.046
exploit,14.085,18.350,1.015,7.628,0.400,1.150,-66.35346984863281,-27.892,-39.391,-67.283
exploit,13.785,18.350,1.031,7.685,0.400,1.150,-65.53160095214844,-25.77,-42.07,-67.84
exploit,14.235,18.350,1.188,7.491,0.400,1.150,-66.00613403320312,-26.887,-36.184,-63.071
exploit,14.085,18.350,1.153,7.606,0.400,1.150,-64.3945083618164,-27.257,-38.16,-65.417
exploit,14.085,18.350,1.041,7.601,0.400,1.150,-66.37712860107422,-27.642,-39.44,-67.082
exploit,14.135,18.350,0.908,7.621,0.400,1.150,-66.69085693359375,-27.169,-39.867,-67.036
exploit,13.735,18.350,0.915,7.713,0.400,1.150,-66.7633056640625,-26.64,-39.139,-65.779
exploit,14.185,18.350,0.963,7.552,0.400,1.150,-66.74602508544922,-29.587,-41.885,-71.472
exploit,14.085,18.350,1.033,7.671,0.400,1.150,-65.68614959716797,-29.083,-40.884,-69.967
exploit,14.135,18.350,1.067,7.636,0.400,1.150,-65.62226867675781,-26.41,-39.414,-65.824
exploit,14.035,18.350,0.982,7.604,0.400,1.150,-66.79651641845703,-27.07,-39.868,-66.938
exploit,13.635,18.350,0.858,7.803,0.400,1.150,-67.26792907714844,-25.871,-39.773,-65.644
exploit,13.835,18.350,1.042,7.551,0.400,1.150,-66.87165069580078,-27.325,-38.225,-65.55
