type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,10.635,18.350,-2.564,11.154,0.400,1.150,-11.7098388671875,-28.259,-50.068,-78.327
explore,13.035,17.850,-0.110,8.631,0.900,0.650,-1108.2469482421875,-1016.75,-1016.75,-2033.5
explore,18.535,18.250,5.234,3.221,0.522,1.050,-1390.5318603515625,-33.763,-37.172,-70.935
explore,16.635,18.050,3.715,4.904,0.700,0.850,-1022.603271484375,-31.404,-37.909,-69.313
exploit,14.335,18.350,1.321,7.087,0.400,1.150,-105.20477294921875,-26.381,-35.781,-62.162
exploit,14.485,18.350,1.319,7.255,0.400,1.150,-72.28680419921875,-26.599,-35.795,-62.394
explore,13.085,18.150,-0.325,8.679,0.600,0.950,-850.5450439453125,-25.279,-38.27,-63.549
explore,20.385,18.150,7.114,1.355,0.600,0.950,-442.9602355957031,-1010.48,-1010.48,-2020.95
explore,20.535,17.800,7.539,1.046,0.950,0.600,-788.49267578125,-1010.4,-1010.4,-2020.8
explore,9.535,17.800,-3.568,12.159,0.982,0.600,-1982.91162109375,-1022.08,-1022.08,-2044.16
explore,17.635,18.650,4.458,4.257,0.474,0.570,-1754.968505859375,-147.701,-49.597,-197.298
exploit,14.535,18.350,1.336,7.214,0.400,1.150,-77.396484375,-26.068,-37.262,-63.33
exploit,14.435,18.350,1.403,7.291,0.400,1.150,-71.98580932617188,-25.219,-36.929,-62.148
exploit,10.585,18.350,-2.665,11.214,0.400,1.150,-39.19775390625,-26.795,-44.696,-71.491
explore,13.885,17.950,0.637,7.827,0.800,0.750,-1908.3818359375,-1014.7,-1014.7,-2029.41
exploit,14.635,18.350,1.258,7.002,0.400,1.150,-101.9281005859375,-25.566,-36.766,-62.332
exploit,10.885,18.350,-2.458,10.969,0.400,1.150,-145.959716796875,-25.914,-47.781,-73.695
explore,12.385,17.850,-0.934,9.397,0.900,0.650,-1329.58251953125,-1015,-1015,-2030.01
exploit,12.935,18.350,1.416,7.167,0.400,1.150,-107.76812744140625,-26.237,-39.036,-65.273
explore,20.285,18.100,7.125,1.455,0.650,0.900,-586.6419067382812,-30.614,-30.115,-60.729
explore,14.285,17.950,1.068,7.412,0.800,0.750,-1733.65234375,-1013.79,-1013.79,-2027.59
exploit,9.185,18.350,-2.608,11.143,0.400,1.150,-46.3768310546875,-24.828,-52.428,-77.256
exploit,14.435,18.350,1.245,7.280,0.400,1.150,-74.97441101074219,-25.066,-39.464,-64.53
explore,20.635,17.650,7.361,1.233,1.100,0.450,-797.2200317382812,-26.319,-31.726,-58.045
explore,15.935,18.200,2.855,5.681,0.550,1.000,-693.8697509765625,-1014.51,-1014.51,-2029.02
explore,9.285,17.600,-3.948,12.438,1.150,0.400,-1598.430419921875,-1022.52,-1022.52,-2045.03
exploit,14.535,18.350,1.295,7.335,0.400,1.150,-75.26052856445312,-26.254,-37.309,-63.563
explore,20.785,17.600,7.626,0.981,1.150,0.400,-880.0383911132812,-28.659,-32.868,-61.527
exploit,10.635,18.350,-2.555,11.128,0.400,1.150,-29.3138427734375,-28.66,-51.36,-80.02
exploit,10.385,18.350,-2.675,11.167,0.400,1.150,-75.528564453125,-25.54,-48.239,-73.779
explore,13.435,17.800,0.284,8.323,0.950,0.600,-1847.9111328125,-1017.04,-1017.04,-2034.08
explore,17.235,18.350,4.133,4.469,0.447,0.985,-1150.3089599609375,-33.469,-35.256,-68.725
explore,20.335,17.700,7.170,1.351,1.050,0.500,-579.0394287109375,-1012.69,-1012.69,-2025.37
exploit,14.185,18.350,1.373,7.268,0.400,1.150,-72.16790771484375,-26.161,-39.271,-65.432
explore,9.685,17.600,-3.748,12.232,1.218,0.400,-1765.42236328125,-1021.31,-1021.31,-2042.62
explore,19.085,18.150,5.753,2.833,0.721,0.950,-1379.241943359375,-47.125,-50.53,-97.655
exploit,14.335,18.350,1.297,7.348,0.400,1.150,-76.4080810546875,-28.609,-39.512,-68.121
explore,11.585,17.750,-1.698,10.276,1.000,0.550,-1449.64501953125,-1016.08,-1016.08,-2032.16
exploit,12.635,18.350,1.127,7.326,0.400,1.150,-112.92237854003906,-25.485,-40.974,-66.459
explore,15.035,18.150,1.885,6.731,0.600,0.950,-1532.574462890625,-1014.93,-1014.93,-2029.87
explore,13.585,18.050,0.428,8.144,0.700,0.850,-2104.0986328125,-1016.89,-1016.89,-2033.78
explore,10.085,18.200,-3.192,11.563,0.626,1.000,-848.3846435546875,-1016.95,-1016.95,-2033.9
exploit,9.235,18.350,-2.773,11.183,0.400,1.150,-140.759765625,-27.356,-51.366,-78.722
explore,15.435,18.350,2.270,6.305,0.400,1.150,-731.6983032226562,-25.039,-36.044,-61.083
explore,15.585,18.200,2.313,6.231,0.550,1.000,-1249.76025390625,-1014.33,-1014.33,-2028.65
exploit,14.235,18.350,1.252,7.384,0.400,1.150,-92.79605102539062,-26.696,-34.299,-60.995
exploit,12.885,18.350,-0.637,8.860,0.400,1.150,-174.0699462890625,-24.822,-39.01,-63.832
exploit,14.335,18.350,1.422,7.258,0.400,1.150,-78.35577392578125,-25.308,-38.012,-63.32
explore,9.535,17.600,-3.551,11.994,1.177,0.400,-1767.95166015625,-26.39,-51.19,-77.58
explore,18.385,17.600,5.218,3.296,1.150,0.400,-645.5860595703125,-25.388,-32.298,-57.686
explore,13.235,17.700,-0.332,8.561,1.050,0.500,-831.7064208984375,-27.58,-40.578,-68.158
exploit,10.485,18.350,-2.748,11.246,0.400,1.150,-82.3988037109375,-26.575,-61.407,-87.982
exploit,14.385,18.350,1.138,7.158,0.400,1.150,-60.065826416015625,-25.569,-35.174,-60.743
exploit,10.535,18.350,-2.796,11.287,0.400,1.150,-109.60113525390625,-25.362,-47.675,-73.037
exploit,14.785,18.350,1.340,7.212,0.400,1.150,-74.62091064453125,-26.294,-35.295,-61.589
exploit,14.335,18.350,1.416,7.277,0.400,1.150,-73.47720336914062,-26.959,-37.357,-64.316
exploit,10.535,18.350,-2.667,11.196,0.400,1.150,-44.1123046875,-29.706,-50.212,-79.918
exploit,14.485,18.350,1.251,7.262,0.400,1.150,-70.16157531738281,-25.35,-36.553,-61.903
exploit,10.685,18.350,-2.659,11.172,0.400,1.150,-54.5831298828125,-27.953,-47.248,-75.201
exploit,14.585,18.350,1.350,7.191,0.400,1.150,-79.90328979492188,-25.273,-39.276,-64.549
exploit,10.635,18.350,-2.605,11.164,0.400,1.150,-25.8533935546875,-26.083,-46.28,-72.363
explore,17.985,17.600,4.798,3.794,1.160,0.400,-1098.513427734375,-28.049,-29.851,-57.9
explore,13.985,17.700,0.925,7.660,1.050,0.500,-1472.717529296875,-1016.15,-1016.15,-2032.3
explore,12.735,18.350,-0.830,9.065,0.400,1.150,-228.436279296875,-26.747,-41.85,-68.597
explore,20.235,17.950,6.794,1.769,0.800,0.750,-482.994873046875,-27.524,-29.427,-56.951
exploit,14.535,18.350,1.202,7.138,0.400,1.150,-58.919189453125,-24.855,-35.147,-60.002
exploit,10.635,18.350,-2.698,11.187,0.400,1.150,-74.50946044921875,-28.031,-47.834,-75.865
exploit,10.335,18.350,-2.668,11.115,0.403,1.150,-106.399169921875,-26.548,-48.446,-74.994
exploit,10.485,18.350,-2.633,11.145,0.400,1.150,-56.485107421875,-28.387,-46.792,-75.179
explore,14.135,17.800,0.751,7.599,0.950,0.600,-1747.8695068359375,-1012.43,-1012.43,-2024.87
exploit,14.735,18.350,1.334,7.100,0.400,1.150,-98.87591552734375,-26.108,-37.801,-63.909
exploit,14.585,18.350,1.466,7.127,0.400,1.150,-145.6942138671875,-26.13,-34.529,-60.659
exploit,14.485,18.350,1.386,7.303,0.400,1.150,-67.38150024414062,-27.126,-38.425,-65.551
exploit,10.635,18.350,-2.662,11.143,0.400,1.150,-76.156494140625,-1016.96,-1016.96,-2033.92
explore,13.835,18.200,2.275,6.307,0.550,1.000,-1294.2607421875,-1016,-1016,-2032.01
exploit,12.885,18.350,-0.689,8.738,0.400,1.150,-109.30657958984375,-25.463,-40.36,-65.823
exploit,10.635,18.350,-2.614,11.176,0.400,1.150,-52.76861572265625,-27.29,-46.588,-73.878
exploit,14.285,18.350,1.247,7.454,0.400,1.150,-113.43833923339844,-25.854,-39.551,-65.405
exploit,14.485,18.350,1.367,7.276,0.400,1.150,-68.22232055664062,-26.283,-37.883,-64.166
exploit,10.585,18.350,-2.764,11.255,0.400,1.150,-119.29150390625,-30.321,-52.425,-82.746
exploit,10.585,18.350,-2.661,11.225,0.400,1.150,-55.03521728515625,-27.024,-50.627,-77.651
exploit,12.585,18.350,-0.816,9.008,0.400,1.150,-182.054931640625,-27.033,-40.335,-67.368
explore,19.435,18.050,6.119,2.353,0.702,0.850,-877.5463256835938,-1017.5,-1017.5,-2035
exploit,12.685,18.350,-0.710,9.064,0.400,1.150,-196.0684814453125,-25.66,-41.364,-67.024
exploit,14.385,18.350,1.342,7.390,0.400,1.150,-70.90803527832031,-24.971,-37.972,-62.943
explore,20.335,18.100,7.066,1.474,0.650,0.900,-563.851318359375,-26.243,-33.145,-59.388
explore,9.285,18.300,-4.033,12.430,0.450,1.100,-1417.2208251953125,-1021.98,-1021.98,-2043.97
explore,13.435,18.350,-0.490,8.104,0.400,1.150,-270.6173095703125,-25.369,-39.671,-65.04
exploit,10.585,18.350,-2.647,11.162,0.400,1.150,-82.59747314453125,-26.499,-46.002,-72.501
explore,19.285,17.650,6.065,2.463,1.118,0.450,-885.713623046875,-1011.12,-1011.12,-2022.23
explore,10.735,17.650,-2.690,11.172,1.100,0.450,-873.0590209960938,-29.022,-45.821,-74.843
exploit,14.585,18.350,1.292,7.259,0.400,1.150,-66.99569702148438,-26.038,-37.237,-63.275
explore,13.485,18.200,0.294,8.291,0.550,1.000,-1867.2652587890625,-1014.04,-1014.04,-2028.07
explore,15.035,18.300,1.940,6.677,0.450,1.100,-1101.129638671875,-27.429,-37.03,-64.459
exploit,14.635,18.350,1.418,7.169,0.400,1.150,-102.42724609375,-25,-37.002,-62.002
exploit,10.435,18.350,-2.647,11.202,0.400,1.150,-57.91424560546875,-27.006,-49.006,-76.012
exploit,14.735,18.350,1.354,7.321,0.400,1.150,-66.85247802734375,-26.791,-37.088,-63.879
explore,11.135,18.150,-2.198,10.687,0.600,0.950,-1295.31005859375,-1018.7,-1018.7,-2037.4
explore,15.935,17.850,2.751,5.826,0.900,0.650,-1605.0126953125,-1009.83,-1009.83,-2019.67
exploit,14.335,18.350,1.285,7.345,0.400,1.150,-74.33889770507812,-25.125,-37.854,-62.979
exploit,14.535,18.350,1.182,7.165,0.400,1.150,-60.16473388671875,-25.209,-38.014,-63.223
explore,9.885,18.250,-3.419,11.854,0.707,0.781,-1529.344970703125,-26.933,-51.33,-78.263
exploit,12.985,18.350,-0.625,8.586,0.400,1.150,-124.842041015625,-24.788,-38.503,-63.291
explore,15.135,17.600,1.877,6.600,1.150,0.400,-1433.3348388671875,-1010.73,-1010.73,-2021.45
explore,9.685,17.900,-3.570,12.104,0.939,0.700,-1770.71240234375,-1020.45,-1020.45,-2040.89
exploit,8.385,17.350,-2.938,11.366,1.471,0.403,-29.272216796875,-1022.12,-1022.12,-2044.24
exploit,14.435,18.350,1.296,7.275,0.400,1.150,-68.20620727539062,-25.462,-37.271,-62.733
exploit,10.785,18.350,-2.686,11.193,0.400,1.150,-90.38134765625,-25.905,-47.903,-73.808
explore,15.185,17.950,1.820,6.595,0.800,0.750,-2070.1923828125,-1011.55,-1011.55,-2023.11
exploit,14.435,18.350,1.256,7.356,0.400,1.150,-81.14630126953125,-24.931,-36.311,-61.242
explore,17.785,17.600,4.516,3.967,1.202,0.400,-831.6471557617188,-25.584,-32.581,-58.165
exploit,14.485,18.350,1.331,7.315,0.400,1.150,-67.4041748046875,-25.422,-34.92,-60.342
exploit,14.535,18.350,1.356,7.350,0.400,1.150,-66.23052978515625,-26.911,-38.41,-65.321
explore,9.585,17.850,-3.575,12.136,0.949,0.650,-1833.678955078125,-1022.9,-1022.9,-2045.8
explore,11.235,18.050,-2.107,10.396,0.700,0.850,-1772.4976806640625,-1019.75,-1019.75,-2039.49
explore,9.985,18.450,-3.371,11.873,0.495,0.738,-994.1239013671875,-26.335,-49.83,-76.165
exploit,14.485,18.350,1.303,7.287,0.400,1.150,-67.98129272460938,-25.143,-34.232,-59.375
exploit,14.435,18.350,1.414,7.309,0.400,1.150,-67.83712768554688,-25.051,-35.864,-60.915
explore,15.935,18.100,2.897,5.513,0.650,0.900,-1001.7862548828125,-1015.06,-1015.06,-2030.12
exploit,12.685,18.350,-0.777,9.001,0.400,1.150,-161.1009521484375,-25.193,-50.093,-75.286
exploit,14.635,18.350,1.226,7.381,0.400,1.150,-93.75698852539062,-26.384,-37.985,-64.369
exploit,14.435,18.350,1.462,7.213,0.400,1.150,-99.7293701171875,-25.611,-38.024,-63.635
explore,20.785,18.300,7.570,1.030,0.450,1.100,-496.96063232421875,-29.256,-38.965,-68.221
explore,9.835,18.850,-3.756,12.257,0.500,0.500,-1291.818603515625,-1018.66,-1018.66,-2037.33
exploit,14.585,18.350,1.184,7.088,0.400,1.150,-58.16969299316406,-25.024,-38.722,-63.746
explore,9.785,17.650,-3.644,11.942,1.208,0.450,-1462.0947265625,-1022.31,-1022.31,-2044.63
explore,9.885,18.400,-3.515,11.860,0.602,0.680,-1253.4888916015625,-30.534,-64.856,-95.39
exploit,14.385,18.350,1.455,7.204,0.400,1.150,-100.79302978515625,-24.945,-34.447,-59.392
exploit,14.335,18.350,1.448,7.289,0.400,1.150,-72.81459045410156,-25.511,-36.718,-62.229
explore,19.785,18.200,6.601,1.990,0.550,1.000,-758.187255859375,-25.97,-33.559,-59.529
explore,19.135,18.150,6.004,2.543,0.695,0.950,-1321.95654296875,-1009.98,-1009.98,-2019.96
explore,13.435,18.300,0.599,8.288,0.450,1.100,-1575.436767578125,-25.881,-37.78,-63.661
exploit,14.485,18.350,1.273,7.249,0.400,1.150,-67.03884887695312,-25.174,-36.172,-61.346
exploit,14.485,18.350,1.346,7.255,0.400,1.150,-69.5050048828125,-25.528,-35.625,-61.153
exploit,14.485,18.350,1.381,7.284,0.400,1.150,-67.98493957519531,-25.84,-39.539,-65.379
exploit,14.485,18.350,1.372,7.240,0.400,1.150,-73.88858032226562,-26.639,-34.434,-61.073
exploit,14.535,18.350,1.377,7.260,0.400,1.150,-70.9591064453125,-27.763,-34.664,-62.427
exploit,14.385,18.350,1.165,7.403,0.400,1.150,-123.49398803710938,-24.893,-38.593,-63.486
exploit,12.785,18.350,-0.812,8.764,0.400,1.150,-47.2137451171875,-24.881,-38.983,-63.864
exploit,14.385,18.350,1.272,7.406,0.400,1.150,-85.32704162597656,-25.134,-38.739,-63.873
explore,9.835,18.350,-3.306,11.846,0.673,0.673,-1136.7659912109375,-28.713,-50.708,-79.421
exploit,14.435,18.350,1.296,7.286,0.400,1.150,-67.29618835449219,-24.901,-36.691,-61.592
exploit,12.885,18.350,-0.648,8.790,0.400,1.150,-117.5306396484375,-24.791,-37.692,-62.483
explore,20.935,18.250,7.652,0.929,0.500,1.050,-472.582763671875,-30.728,-40.129,-70.857
exploit,14.585,18.350,1.368,7.150,0.400,1.150,-94.75283813476562,-25.239,-35.33,-60.569
explore,20.585,17.600,7.414,1.197,1.150,0.400,-686.9522094726562,-26.149,-33.148,-59.297
exploit,10.785,18.350,-2.618,11.164,0.400,1.150,-60.778076171875,-28.636,-64.347,-92.983
explore,13.485,18.250,0.528,8.226,0.500,1.050,-1548.876953125,-1014.59,-1014.59,-2029.18
exploit,14.485,18.350,1.321,7.296,0.400,1.150,-66.15350341796875,-25.192,-34.493,-59.685
exploit,14.135,18.350,1.207,7.433,0.400,1.150,-113.63285827636719,-28.192,-39.19,-67.382
explore,9.885,18.950,-3.494,11.977,0.550,0.450,-1176.080322265625,-29.334,-51.472,-80.806
exploit,14.635,18.350,1.399,7.084,0.400,1.150,-133.6361083984375,-25.67,-36.872,-62.542
exploit,14.485,18.350,1.318,7.272,0.400,1.150,-66.17807006835938,-25.428,-38.031,-63.459
explore,20.585,17.700,7.376,1.184,1.050,0.500,-726.3414306640625,-25.418,-32.522,-57.94
explore,10.035,18.000,-3.131,11.677,0.828,0.800,-1185.298095703125,-1020.51,-1020.51,-2041.02
explore,10.885,17.700,-2.567,10.959,1.050,0.500,-1208.72509765625,-1016.4,-1016.4,-2032.81
explore,19.785,17.750,7.922,0.304,1.000,0.550,-336.57666015625,-147.829,-175.265,-323.094
exploit,14.335,18.350,1.366,7.342,0.400,1.150,-62.74554443359375,-25.408,-38.908,-64.316
exploit,10.635,18.350,-2.707,11.119,0.400,1.150,-145.046875,-27.484,-48.688,-76.172
explore,21.035,18.250,7.749,0.889,0.500,1.050,-467.4776611328125,-25.524,-33.412,-58.936
explore,16.185,18.350,3.021,5.629,0.400,1.150,-305.221923828125,-31.967,-37.369,-69.336
explore,18.435,18.000,5.147,3.301,0.752,0.800,-953.8305053710938,-1012.01,-1012.01,-2024.03
explore,16.885,17.950,3.509,4.894,0.800,0.750,-1168.7213134765625,-1012.4,-1012.4,-2024.8
exploit,14.535,18.350,1.281,7.265,0.400,1.150,-66.209228515625,-24.953,-36.154,-61.107
exploit,14.685,18.350,1.529,7.091,0.400,1.150,-189.34249877929688,-24.888,-35.075,-59.963
explore,11.735,18.350,-1.525,9.903,0.400,1.150,-1118.418212890625,-25.421,-47.211,-72.632
explore,10.335,17.800,-2.884,11.461,0.951,0.600,-1275.543701171875,-1021.22,-1021.22,-2042.44
exploit,14.485,18.350,1.327,7.264,0.400,1.150,-65.8101806640625,-25.022,-34.928,-59.95
exploit,14.485,18.350,1.338,7.246,0.400,1.150,-67.53765869140625,-25.865,-36.772,-62.637
exploit,12.635,18.350,-0.776,8.983,0.400,1.150,-146.679931640625,-25.435,-39.335,-64.77
explore,19.185,18.300,5.905,2.593,0.541,0.918,-1465.49609375,-1010.68,-1010.68,-2021.37
explore,11.485,18.150,-1.766,10.368,0.600,0.950,-1607.0029296875,-1016.77,-1016.77,-2033.55
exploit,14.485,18.350,1.266,7.338,0.400,1.150,-74.40464782714844,-25.851,-37.066,-62.917
explore,9.685,18.050,-3.504,12.038,0.806,0.850,-1379.171142578125,-27.929,-50.829,-78.758
explore,15.635,17.700,2.424,6.069,1.050,0.500,-1806.92333984375,-1008.86,-1008.86,-2017.71
exploit,14.285,18.350,1.289,7.427,0.400,1.150,-83.21549987792969,-26.16,-36.561,-62.721
explore,9.635,18.450,-3.608,12.103,0.461,0.783,-919.167724609375,-30.823,-51.726,-82.549
explore,13.085,17.950,-0.261,8.583,0.800,0.750,-966.647705078125,-1016.25,-1016.25,-2032.5
exploit,14.435,18.350,1.323,7.291,0.400,1.150,-64.74667358398438,-25.172,-36.375,-61.547
exploit,14.385,18.350,1.177,7.310,0.400,1.150,-87.9140625,-25.312,-37.719,-63.031
exploit,12.885,18.350,-0.635,8.939,0.400,1.150,-139.63714599609375,-24.681,-37.186,-61.867
explore,17.585,18.550,4.266,4.258,0.559,0.559,-1537.865478515625,-29.139,-35.37,-64.509
exploit,10.585,18.350,-2.655,11.158,0.400,1.150,-86.384521484375,-25.83,-47.424,-73.254
explore,14.385,17.750,1.411,7.028,1.000,0.550,-1536.59375,-1015.55,-1015.55,-2031.11
exploit,14.385,18.350,1.200,7.267,0.400,1.150,-73.06881713867188,-25.407,-38,-63.407
exploit,12.835,18.350,-0.737,9.031,0.400,1.150,-154.2650146484375,-25.443,-39.646,-65.089
explore,17.135,18.200,4.139,4.340,0.559,1.000,-1061.220458984375,-1020.63,-1020.63,-2041.27
explore,17.685,18.550,4.529,4.073,0.472,0.650,-1429.30126953125,-1012.83,-1012.83,-2025.65
exploit,14.385,18.350,1.381,7.314,0.400,1.150,-62.21498107910156,-25.8,-37.899,-63.699
explore,18.085,18.100,5.031,3.542,0.652,0.900,-1243.998046875,-1012.89,-1012.89,-2025.77
explore,10.235,17.850,-3.099,11.629,0.912,0.650,-1499.71240234375,-1019.6,-1019.6,-2039.2
explore,20.835,18.250,7.658,0.987,0.500,1.050,-342.312744140625,-25.225,-34.327,-59.552
explore,20.835,18.200,7.460,0.834,0.550,1.000,-349.480712890625,-26.763,-31.373,-58.136
explore,19.235,17.650,5.859,2.372,1.128,0.450,-1242.8890380859375,-25.999,-32.796,-58.795
exploit,12.885,18.350,-0.702,8.880,0.400,1.150,-97.0067138671875,-26.072,-44.27,-70.342
explore,17.935,18.050,4.611,3.978,0.728,0.850,-1500.69091796875,-140.217,-42.227,-182.444
exploit,13.185,18.350,-0.614,8.740,0.400,1.150,-119.7396240234375,-25.623,-40.027,-65.65
exploit,14.535,18.350,1.181,7.338,0.400,1.150,-93.67445373535156,-25.175,-37.575,-62.75
explore,20.835,17.750,7.310,0.992,1.000,0.550,-852.0801391601562,-1010.51,-1010.51,-2021.01
exploit,14.435,18.350,1.016,7.103,0.400,1.150,-53.7841796875,-25.55,-36.049,-61.599
exploit,10.685,18.350,-2.620,11.074,0.400,1.150,-117.1146240234375,-28.271,-48.767,-77.038
explore,19.635,17.800,6.330,2.076,0.950,0.600,-246.9847412109375,-1011.01,-1011.01,-2022.03
exploit,10.535,18.350,-2.594,11.107,0.400,1.150,-81.0577392578125,-27.598,-49.494,-77.092
explore,18.485,17.750,5.260,3.329,1.005,0.550,-750.796142578125,-25.574,-32.086,-57.66
exploit,10.635,18.350,-2.714,11.281,0.400,1.150,-78.250732421875,-26.308,-47.794,-74.102
exploit,14.535,18.350,1.293,7.175,0.400,1.150,-69.6175537109375,-25.612,-36.488,-62.1
exploit,12.685,18.350,-0.751,9.022,0.400,1.150,-143.8763427734375,-27.122,-44.527,-71.649
exploit,12.885,18.350,-0.672,8.859,0.400,1.150,-96.65234375,-26.174,-43.584,-69.758
explore,10.335,18.050,-2.927,11.411,0.702,0.850,-1274.3319091796875,-1026.1,-1026.1,-2052.2
explore,17.135,18.300,4.020,4.490,0.461,1.100,-877.6181030273438,-28.3,-33.3,-61.6
exploit,14.385,18.350,1.161,7.325,0.400,1.150,-95.2076416015625,-25.291,-36.294,-61.585
exploit,14.485,18.350,1.228,7.266,0.400,1.150,-68.71430969238281,-28.054,-40.159,-68.213
exploit,14.535,18.350,1.424,7.212,0.400,1.150,-86.31289672851562,-26.067,-36.966,-63.033
explore,9.985,17.850,-3.331,11.809,0.985,0.650,-1561.4881591796875,-1021.92,-1021.92,-2043.85
explore,11.235,17.900,-2.060,10.472,0.850,0.700,-1982.108154296875,-1018.92,-1018.92,-2037.84
explore,15.485,18.200,2.292,6.211,0.550,1.000,-1360.861083984375,-33.395,-133.496,-166.891
exploit,14.685,18.350,1.314,7.234,0.400,1.150,-66.0244140625,-26.048,-38.827,-64.875
explore,17.035,17.800,3.725,4.716,0.950,0.600,-1274.182373046875,-1010.1,-1010.1,-2020.2
explore,12.135,17.800,-1.193,9.545,0.950,0.600,-1785.186279296875,-1017.3,-1017.3,-2034.6
exploit,14.735,18.350,1.288,7.344,0.400,1.150,-69.81314086914062,-25.994,-36.973,-62.967
explore,17.335,18.100,4.062,4.426,0.716,0.900,-1199.91748046875,-1010.1,-1010.1,-2020.2
exploit,10.485,18.350,-2.757,11.257,0.400,1.150,-128.18634033203125,-27.972,-47.283,-75.255
exploit,10.635,18.350,-2.568,11.127,0.400,1.150,-54.688720703125,-27.745,-47.449,-75.194
exploit,10.485,18.350,-2.609,11.138,0.400,1.150,-69.453369140625,-29.405,-50.305,-79.71
exploit,14.335,18.350,1.386,7.267,0.400,1.150,-67.23431396484375,-25.432,-34.934,-60.366
exploit,14.735,18.350,1.389,7.170,0.400,1.150,-90.82839965820312,-25.793,-36.593,-62.386
explore,20.835,17.900,7.717,0.843,0.850,0.700,-863.748046875,-1011.73,-1011.73,-2023.45
explore,15.085,17.950,2.137,6.367,0.800,0.750,-2003.10986328125,-1014.1,-1014.1,-2028.19
explore,17.785,18.350,4.394,4.085,0.532,0.832,-1436.762939453125,-29.187,-32.587,-61.774
explore,11.935,17.600,-1.484,10.008,1.150,0.400,-1420.5455322265625,-28.37,-46.683,-75.053
explore,16.135,18.350,3.009,5.615,0.400,1.150,-313.1702880859375,-27.007,-35.116,-62.123
explore,13.935,18.200,0.568,7.692,0.550,1.000,-1330.722900390625,-1013.13,-1013.13,-2026.27
explore,11.185,17.950,-2.143,10.630,0.800,0.750,-2012.386474609375,-31.314,-48.212,-79.526
explore,18.235,17.600,5.031,3.523,1.150,0.400,-654.4613647460938,-27.069,-31.452,-58.521
exploit,13.035,18.350,-0.616,8.714,0.400,1.150,-112.75790405273438,-25.188,-37.289,-62.477
exploit,10.535,18.350,-2.655,11.215,0.400,1.150,-60.28863525390625,-25.568,-47.468,-73.036
exploit,10.685,18.350,-2.616,11.177,0.400,1.150,-52.06805419921875,-28.727,-49.23,-77.957
exploit,10.535,18.350,-2.795,11.313,0.400,1.150,-142.85028076171875,-27.624,-50.724,-78.348
explore,20.185,18.050,7.045,1.496,0.700,0.850,-493.15545654296875,-1009.93,-1009.93,-2019.86
exploit,14.485,18.350,1.397,7.261,0.400,1.150,-68.15492248535156,-25.869,-35.567,-61.436
exploit,10.735,18.350,-2.558,11.066,0.400,1.150,-95.97271728515625,-27.927,-47.243,-75.17
exploit,14.485,18.350,1.274,7.255,0.400,1.150,-63.43553161621094,-25.597,-36.592,-62.189
exploit,12.735,18.350,-0.714,8.821,0.400,1.150,-66.6739501953125,-24.731,-39.133,-63.864
explore,18.935,18.150,5.680,2.811,0.814,0.922,-1138.23193359375,-1009.94,-1009.94,-2019.89
explore,10.685,18.150,-2.616,11.043,0.600,0.950,-1015.8060302734375,-30.328,-48.83,-79.158
explore,20.035,18.150,6.811,1.768,0.600,0.950,-512.669189453125,-27.6,-30.098,-57.698
exploit,10.685,18.350,-2.617,11.099,0.400,1.150,-93.54443359375,-28.262,-46.546,-74.808
exploit,10.585,18.350,-2.645,11.106,0.400,1.150,-104.5784912109375,-25.627,-45.735,-71.362
exploit,10.585,18.350,-2.588,11.141,0.400,1.150,-50.9364013671875,-26.163,-46.273,-72.436
exploit,14.585,18.350,1.312,7.084,0.400,1.150,-91.26826477050781,-26.796,-35.897,-62.693
explore,20.235,18.350,6.996,1.629,0.400,1.150,-744.9749755859375,-1013.69,-1013.69,-2027.39
exploit,10.535,18.350,-2.697,11.240,0.400,1.150,-78.96026611328125,-26.766,-48.759,-75.525
exploit,10.785,18.350,-2.531,11.098,0.400,1.150,-54.033203125,-28.071,-47.289,-75.36
explore,14.235,18.350,1.286,7.368,0.400,1.150,-71.43251037597656,-26.381,-34.681,-61.062
explore,18.135,17.600,4.862,3.601,1.150,0.400,-737.7249755859375,-26.702,-31.097,-57.799
explore,10.135,18.150,-3.168,11.688,0.650,0.950,-899.298583984375,-1021,-1021,-2041.99
explore,13.785,17.650,0.652,7.832,1.100,0.450,-1487.818359375,-1016.02,-1016.02,-2032.04
explore,16.685,18.250,3.476,5.073,0.500,1.050,-408.40185546875,-27.825,-32.525,-60.35
explore,9.185,18.350,-4.029,12.558,0.400,1.150,-1521.68115234375,-1022.68,-1022.68,-2045.36
explore,17.535,17.850,4.400,4.172,1.030,0.650,-1124.17236328125,-1009.88,-1009.88,-2019.75
explore,20.435,18.250,7.051,1.205,0.500,1.050,-692.8822631835938,-136.027,-37.433,-173.46
explore,10.685,17.750,-2.553,11.076,1.000,0.550,-1356.831787109375,-27.367,-45.168,-72.535
explore,12.585,18.000,-0.627,9.059,0.750,0.800,-660.5970458984375,-1015.83,-1015.83,-2031.66
explore,17.835,18.200,4.838,3.711,0.626,1.000,-1193.09619140625,-1010.85,-1010.85,-2021.69
exploit,10.535,18.350,-2.606,11.134,0.400,1.150,-62.4744873046875,-26.192,-47.791,-73.983
