type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,12.989,18.313,0.440,8.821,0.437,1.113,-54.34749221801758,-19.79,-31.692,-51.482
exploit,12.987,18.347,0.542,8.805,0.403,1.147,-54.57493591308594,-19.853,-33.253,-53.106
exploit,12.986,18.356,0.516,8.884,0.394,1.156,-53.59021759033203,-20.134,-31.137,-51.271
exploit,12.967,18.337,0.537,8.767,0.413,1.137,-54.97226333618164,-19.741,-32.041,-51.782
exploit,13.062,18.440,0.564,8.764,0.310,1.241,-55.853965759277344,-19.693,-33.193,-52.886
exploit,13.020,18.322,0.509,8.676,0.428,1.122,-56.4683837890625,-22.08,-35.182,-57.262
explore,13.183,18.639,0.755,8.571,0.111,1.439,-72.16043090820312,-100,-39.576,-139.576
exploit,12.927,18.346,0.559,8.914,0.404,1.146,-54.61555099487305,-22.303,-35.207,-57.51
exploit,13.126,18.336,0.430,8.758,0.414,1.136,-53.857913970947266,-19.756,-32.96,-52.716
explore,13.659,17.772,0.362,8.076,0.979,0.572,-78.51069641113281,-100,-27.853,-127.853
exploit,12.921,18.364,0.580,8.828,0.386,1.164,-55.08384704589844,-21.681,-34.36,-56.041
exploit,13.019,18.376,0.567,8.722,0.375,1.176,-56.09228515625,-19.596,-33.097,-52.693
exploit,13.037,18.322,0.456,8.835,0.428,1.122,-53.762638092041016,-20.009,-32.308,-52.317
exploit,12.998,18.354,0.612,8.696,0.396,1.154,-56.949066162109375,-22.138,-34.743,-56.881
exploit,12.974,18.338,0.520,8.762,0.412,1.138,-54.778873443603516,-21.652,-34.054,-55.706
exploit,13.079,18.348,0.437,8.751,0.402,1.148,-53.58998489379883,-20.207,-34.011,-54.218
exploit,12.924,18.418,0.614,8.867,0.332,1.218,-56.7955207824707,-19.781,-33.369,-53.15
exploit,13.134,18.384,0.485,8.632,0.366,1.184,-56.437644958496094,-20.118,-33.221,-53.339
exploit,12.980,18.299,0.525,8.900,0.452,1.099,-55.10831832885742,-19.71,-32.811,-52.521
exploit,12.906,18.306,0.569,8.886,0.444,1.106,-55.32217025756836,-19.57,-30.87,-50.44
exploit,13.119,18.324,0.450,8.678,0.426,1.125,-55.85403060913086,-20.041,-31.746,-51.787
exploit,12.968,18.335,0.517,8.802,0.415,1.135,-54.335479736328125,-19.41,-31.213,-50.623
exploit,13.067,18.330,0.470,8.727,0.421,1.130,-54.863731384277344,-19.818,-31.919,-51.737
exploit,12.890,18.369,0.665,8.744,0.381,1.169,-57.38441848754883,-23.877,-37.381,-61.258
exploit,13.000,18.415,0.532,8.740,0.336,1.215,-55.242286682128906,-19.53,-32.632,-52.162
exploit,13.086,18.358,0.471,8.733,0.392,1.158,-54.05091094970703,-19.503,-33.303,-52.806
exploit,12.975,18.317,0.502,8.861,0.434,1.117,-54.25086975097656,-19.884,-31.884,-51.768
exploit,12.946,18.366,0.568,8.799,0.385,1.166,-54.95307922363281,-19.987,-33.486,-53.473
exploit,12.894,18.316,0.558,8.864,0.435,1.116,-54.924835205078125,-19.903,-32.205,-52.108
exploit,12.992,18.338,0.490,8.794,0.412,1.138,-53.919342041015625,-19.59,-31.992,-51.582
exploit,12.927,18.336,0.558,8.835,0.414,1.136,-54.633121490478516,-21.609,-34.407,-56.016
explore,11.414,17.712,1.905,10.310,1.038,0.513,-77.2303695678711,-20.296,-37.898,-58.194
exploit,12.847,18.312,0.741,8.879,0.438,1.112,-57.3341064453125,-24.374,-37.174,-61.548
exploit,12.855,18.266,0.695,8.765,0.484,1.066,-55.714969635009766,-22.521,-34.609,-57.13
exploit,12.875,18.306,0.574,8.934,0.444,1.106,-55.604408264160156,-19.994,-33.093,-53.087
exploit,12.848,18.268,0.731,8.784,0.482,1.068,-55.76646423339844,-20.289,-33.381,-53.67
exploit,12.994,18.387,0.544,8.761,0.363,1.187,-54.958168029785156,-1000,-1000,-2000
exploit,13.003,18.369,0.591,8.670,0.381,1.169,-57.38017272949219,-22.1,-34.596,-56.696
exploit,12.881,18.338,0.580,8.868,0.412,1.138,-55.06707000732422,-21.253,-34.854,-56.107
exploit,13.005,18.377,0.545,8.824,0.373,1.178,-54.41680908203125,-19.789,-33.192,-52.981
exploit,12.972,18.368,0.615,8.757,0.383,1.168,-56.573455810546875,-20.628,-31.926,-52.554
exploit,12.870,18.298,0.588,8.889,0.453,1.098,-55.73180389404297,-24.26,-37.357,-61.617
exploit,12.870,18.320,0.578,8.972,0.430,1.120,-55.58085632324219,-19.579,-31.491,-51.07
exploit,13.045,18.305,0.410,8.724,0.445,1.105,-55.50239562988281,-19.811,-31.897,-51.708
exploit,12.950,18.320,0.531,8.878,0.431,1.120,-54.52748107910156,-19.918,-33.42,-53.338
exploit,12.994,18.290,0.464,8.855,0.460,1.090,-54.976497650146484,-20.032,-31.532,-51.564
exploit,12.818,18.271,0.591,8.939,0.479,1.071,-56.79039764404297,-20.012,-32.208,-52.22
explore,14.525,18.467,1.198,7.240,0.283,1.268,-78.22766876220703,-100,-39.511,-139.511
exploit,12.940,18.307,0.529,8.821,0.443,1.107,-54.96883010864258,-22.938,-35.138,-58.076
exploit,12.882,18.377,0.577,8.960,0.373,1.177,-54.883323669433594,-20.314,-31.816,-52.13
explore,11.866,17.871,1.475,9.977,0.879,0.671,-76.35813903808594,-100,-41.941,-141.941
exploit,12.825,18.308,0.606,8.924,0.442,1.109,-55.94624710083008,-25.131,-37.736,-62.867
exploit,13.040,18.290,0.603,8.708,0.460,1.090,-56.46452331542969,-22.416,-35.51,-57.926
exploit,12.871,18.304,0.697,8.799,0.447,1.104,-56.21879577636719,-24.761,-37.459,-62.22
exploit,13.004,18.265,0.469,8.835,0.486,1.065,-56.320167541503906,-22.761,-35.554,-58.315
exploit,13.034,18.352,0.513,8.816,0.398,1.152,-53.925601959228516,-19.952,-31.857,-51.809
exploit,12.806,18.234,0.694,8.799,0.517,1.034,-56.33776092529297,-19.886,-32.284,-52.17
exploit,13.080,18.351,0.492,8.763,0.399,1.151,-54.17528533935547,-20.54,-31.539,-52.079
explore,12.484,18.283,0.944,9.389,0.467,1.083,-75.205078125,-22.436,-38.315,-60.751
exploit,12.769,18.254,0.757,8.836,0.496,1.054,-56.294036865234375,-25.214,-37.025,-62.239
exploit,12.893,18.266,0.631,8.774,0.484,1.066,-56.20371627807617,-24.646,-37.546,-62.192
explore,13.354,17.448,0.487,8.403,1.302,0.249,-71.46265411376953,-100,-39.99,-139.99
exploit,13.109,18.373,0.468,8.742,0.377,1.174,-53.623565673828125,-19.591,-30.491,-50.082
exploit,12.964,18.265,0.450,8.787,0.485,1.065,-56.66347885131836,-22.38,-34.398,-56.778
exploit,13.053,18.334,0.484,8.809,0.416,1.134,-53.86428451538086,-19.682,-32.191,-51.873
exploit,13.144,18.368,0.467,8.688,0.382,1.168,-54.74707794189453,-20.291,-31.891,-52.182
exploit,12.978,18.309,0.492,8.891,0.441,1.109,-54.25627899169922,-20.029,-31.932,-51.961
exploit,12.952,18.335,0.547,8.799,0.415,1.135,-54.87717819213867,-20.149,-33.243,-53.392
exploit,13.057,18.346,0.482,8.695,0.405,1.146,-55.203025817871094,-19.799,-32.999,-52.798
exploit,13.019,18.370,0.593,8.694,0.380,1.170,-57.271080017089844,-19.551,-31.342,-50.893
exploit,12.942,18.350,0.568,8.910,0.400,1.150,-54.67728042602539,-19.889,-34.091,-53.98
exploit,13.000,18.373,0.532,8.784,0.377,1.174,-54.447120666503906,-19.436,-31.837,-51.273
exploit,13.132,18.412,0.517,8.726,0.338,1.212,-55.14944076538086,-20.492,-31.898,-52.39
exploit,12.770,18.354,0.392,8.765,0.396,1.154,-52.04817199707031,-20.103,-32.895,-52.998
exploit,13.024,18.365,0.512,8.860,0.385,1.165,-53.285579681396484,-19.861,-31.565,-51.426
exploit,12.997,18.373,0.548,8.863,0.377,1.173,-54.15713882446289,-19.919,-32.218,-52.137
exploit,12.966,18.383,0.494,8.788,0.368,1.183,-53.341922760009766,-20.141,-32.747,-52.888
exploit,12.982,18.374,0.487,8.793,0.376,1.174,-53.197784423828125,-19.85,-32.75,-52.6
exploit,13.100,18.343,0.474,8.764,0.408,1.143,-53.91681671142578,-19.846,-32.813,-52.659
exploit,12.911,18.405,0.631,8.844,0.346,1.205,-57.23576354980469,-21.892,-35.58,-57.472
exploit,12.955,18.337,0.532,8.772,0.413,1.137,-54.79424285888672,-20.051,-30.952,-51.003
exploit,12.881,18.354,0.547,8.918,0.396,1.154,-54.069358825683594,-19.703,-33.004,-52.707
exploit,13.116,18.373,0.470,8.742,0.377,1.173,-53.52712631225586,-19.687,-31.091,-50.778
exploit,12.917,18.394,0.549,8.871,0.357,1.194,-54.08113098144531,-19.78,-33.067,-52.847
exploit,13.083,18.319,0.472,8.801,0.431,1.119,-54.1249885559082,-20.34,-32.839,-53.179
exploit,12.962,18.312,0.600,8.676,0.438,1.113,-56.92308044433594,-20.231,-31.826,-52.057
exploit,12.921,18.350,0.515,8.921,0.400,1.150,-53.27891540527344,-19.785,-32.488,-52.273
exploit,12.949,18.287,0.603,8.778,0.463,1.087,-55.92240524291992,-21.855,-35.057,-56.912
exploit,12.980,18.352,0.504,8.805,0.398,1.152,-53.710845947265625,-20.136,-33.332,-53.468
exploit,12.893,18.336,0.576,8.962,0.414,1.136,-55.063785552978516,-20.436,-33.136,-53.572
explore,12.811,17.866,0.440,9.015,0.884,0.667,-71.83926391601562,-21.877,-35.778,-57.655
exploit,13.088,18.387,0.509,8.770,0.363,1.187,-53.91353988647461,-19.529,-31.729,-51.258
exploit,13.252,18.368,0.442,8.628,0.383,1.168,-55.3963737487793,-20.091,-31.89,-51.981
exploit,13.122,18.334,0.467,8.758,0.416,1.134,-54.08811950683594,-19.688,-31.791,-51.479
exploit,13.018,18.331,0.494,8.800,0.420,1.131,-54.05998229980469,-19.815,-33.415,-53.23
explore,12.397,18.435,1.061,9.534,0.315,1.235,-76.72543334960938,-21.42,-36.723,-58.143
exploit,12.954,18.348,0.537,8.847,0.403,1.148,-54.100608825683594,-1000,-1000,-2000
explore,11.870,18.107,1.389,9.970,0.643,0.907,-84.10737609863281,-27.648,-40.252,-67.9
exploit,13.069,18.357,0.497,8.694,0.393,1.158,-55.12326431274414,-22.735,-35.133,-57.868
exploit,13.095,18.352,0.480,8.672,0.398,1.152,-55.340030670166016,-19.775,-32.945,-52.72
exploit,13.125,18.312,0.431,8.700,0.438,1.112,-55.41375732421875,-20.059,-31.865,-51.924
exploit,11.494,18.311,0.542,8.731,0.439,1.111,-55.738922119140625,-27.114,-36.816,-63.93
exploit,12.956,18.334,0.535,8.793,0.416,1.135,-54.72150802612305,-24.175,-36.471,-60.646
exploit,12.927,18.322,0.560,8.819,0.428,1.122,-55.1378059387207,-1000,-1000,-2000
exploit,12.932,18.263,0.632,8.702,0.487,1.063,-56.73360824584961,-25.204,-37.402,-62.606
exploit,12.819,18.282,0.700,8.811,0.468,1.083,-56.53249740600586,-20.02,-32.211,-52.231
exploit,12.945,18.373,0.546,8.872,0.377,1.173,-54.27374267578125,-19.607,-31.911,-51.518
exploit,13.046,18.313,0.455,8.850,0.437,1.113,-53.991554260253906,-20.468,-31.468,-51.936
exploit,12.878,18.363,0.589,8.847,0.387,1.163,-55.51760482788086,-24.795,-37.396,-62.191
exploit,13.084,18.332,0.471,8.683,0.418,1.132,-55.547515869140625,-21.859,-33.86,-55.719
explore,12.493,17.652,0.852,9.255,1.098,0.452,-82.41734313964844,-20.259,-32.962,-53.221
exploit,13.089,18.391,0.490,8.658,0.359,1.191,-55.6317138671875,-20.373,-30.773,-51.146
exploit,12.998,18.350,0.494,8.847,0.400,1.150,-53.40210723876953,-26.719,-38.921,-65.64
exploit,13.006,18.360,0.502,8.856,0.390,1.161,-53.290496826171875,-19.629,-32.121,-51.75
exploit,13.004,18.436,0.603,8.861,0.315,1.236,-57.131553649902344,-20.142,-33.345,-53.487
exploit,13.118,18.382,0.484,8.744,0.368,1.182,-53.785152435302734,-19.714,-32.616,-52.33
exploit,12.988,18.365,0.533,8.773,0.385,1.165,-54.76633834838867,-19.354,-31.254,-50.608
exploit,13.097,18.335,0.483,8.708,0.415,1.135,-55.16014099121094,-20.171,-32.671,-52.842
exploit,12.970,18.367,0.535,8.887,0.383,1.167,-53.92612075805664,-21.896,-35.399,-57.295
exploit,12.953,18.366,0.532,8.813,0.385,1.166,-54.318443298339844,-19.753,-31.554,-51.307
exploit,13.062,18.367,0.507,8.710,0.384,1.167,-55.017127990722656,-19.553,-31.654,-51.207
exploit,12.948,18.309,0.624,8.677,0.442,1.109,-57.17395782470703,-20.206,-32.394,-52.6
exploit,12.973,18.325,0.520,8.805,0.425,1.125,-54.747802734375,-20.088,-32.588,-52.676
exploit,13.037,18.328,0.486,8.716,0.422,1.128,-55.171302795410156,-22.742,-35.64,-58.382
exploit,12.932,18.313,0.542,8.849,0.437,1.113,-55.134239196777344,-22.355,-35.428,-57.783
exploit,13.146,18.334,0.490,8.609,0.417,1.134,-57.287349700927734,-20.303,-32.71,-53.013
exploit,13.040,18.340,0.481,8.722,0.410,1.140,-54.72993469238281,-19.306,-31.503,-50.809
exploit,13.073,18.353,0.505,8.777,0.397,1.153,-54.18263244628906,-19.955,-32.566,-52.521
explore,13.142,17.446,0.502,8.616,1.304,0.247,-78.74784851074219,-100,-40.271,-140.271
explore,13.990,18.156,0.706,7.719,0.594,0.956,-81.89884185791016,-21.74,-33.14,-54.88
exploit,13.119,18.340,0.434,8.643,0.410,1.140,-55.322265625,-19.878,-30.996,-50.874
exploit,13.012,18.332,0.489,8.826,0.418,1.133,-53.91315460205078,-20.407,-33.215,-53.622
exploit,13.012,18.371,0.490,8.710,0.379,1.172,-54.461605072021484,-19.271,-30.871,-50.142
exploit,12.981,18.372,0.546,8.784,0.378,1.172,-54.85310363769531,-19.824,-32.839,-52.663
explore,12.720,18.109,0.614,9.082,0.641,0.909,-66.24972534179688,-20.459,-32.055,-52.514
exploit,13.221,18.325,0.407,8.652,0.425,1.125,-55.21324157714844,-20.062,-31.555,-51.617
exploit,13.054,18.357,0.479,8.790,0.394,1.157,-53.369544982910156,-1000,-1000,-2000
exploit,13.057,18.356,0.493,8.758,0.394,1.157,-54.00144958496094,-19.482,-32.284,-51.766
exploit,13.041,18.365,0.515,8.681,0.385,1.165,-55.71428680419922,-20.027,-31.932,-51.959
explore,11.724,17.642,1.608,10.090,1.108,0.442,-74.47410583496094,-24.525,-38.319,-62.844
exploit,13.026,18.303,0.526,8.706,0.447,1.103,-56.206932067871094,-20.183,-32.293,-52.476
exploit,12.972,18.295,0.597,8.896,0.456,1.095,-56.33738708496094,-1000,-1000,-2000
exploit,12.826,18.239,0.674,8.760,0.511,1.039,-56.518028259277344,-22.207,-35.407,-57.614
explore,13.439,17.404,0.526,8.200,1.346,0.204,-77.03235626220703,-100,-100,-200
exploit,12.810,18.326,0.681,8.878,0.425,1.126,-57.320159912109375,-20.541,-34.44,-54.981
explore,12.361,17.595,1.124,9.324,1.155,0.396,-74.07154846191406,-20.356,-34.058,-54.414
exploit,13.015,18.335,0.493,8.715,0.415,1.135,-55.104339599609375,-19.788,-31.21,-50.998
exploit,12.984,18.302,0.544,8.820,0.448,1.102,-55.66261672973633,-21.938,-34.438,-56.376
exploit,13.052,18.336,0.472,8.789,0.415,1.136,-53.98097229003906,-20.174,-31.171,-51.345
explore,14.734,18.582,1.554,7.143,0.168,1.382,-86.5755386352539,-1000,-1000,-2000
exploit,13.022,18.377,0.491,8.783,0.373,1.177,-53.5531005859375,-21.621,-34.223,-55.844
exploit,12.788,18.285,0.811,8.781,0.465,1.085,-56.355247497558594,-24.696,-38.292,-62.988
exploit,13.028,18.355,0.513,8.814,0.395,1.155,-54.15185546875,-20.278,-32.362,-52.64
exploit,13.252,18.325,0.395,8.617,0.426,1.125,-55.721473693847656,-20.154,-31.953,-52.107
exploit,13.077,18.326,0.476,8.680,0.424,1.126,-55.577972412109375,-21.608,-34.404,-56.012
exploit,13.129,18.343,0.420,8.638,0.407,1.143,-54.897918701171875,-20.801,-31.397,-52.198
exploit,12.869,18.348,0.617,8.901,0.402,1.148,-56.397705078125,-19.756,-32.456,-52.212
exploit,13.076,18.353,0.469,8.784,0.397,1.154,-53.42176818847656,-20.137,-33.14,-53.277
explore,17.749,17.867,0.112,8.177,0.964,0.667,-77.80109405517578,-41.539,-40.936,-82.475
exploit,13.108,18.351,0.473,8.698,0.400,1.151,-54.57807922363281,-19.766,-31.672,-51.438
exploit,13.138,18.381,0.480,8.732,0.369,1.181,-53.7933349609375,-19.891,-32.992,-52.883
exploit,13.097,18.389,0.536,8.715,0.361,1.189,-55.55009460449219,-19.72,-32.819,-52.539
exploit,12.776,18.200,0.720,8.830,0.550,1.000,-57.668701171875,-25.208,-33.605,-58.813
exploit,12.970,18.376,0.578,8.740,0.375,1.176,-56.19647979736328,-19.347,-31.046,-50.393
exploit,13.109,18.323,0.548,8.611,0.428,1.123,-57.5911865234375,-20.293,-32.898,-53.191
exploit,13.046,18.378,0.513,8.779,0.373,1.178,-54.10304260253906,-1000,-1000,-2000
exploit,13.039,18.298,0.467,8.659,0.452,1.098,-56.53510284423828,-20.002,-31.718,-51.72
exploit,12.990,18.349,0.570,8.713,0.401,1.149,-56.17190170288086,-22.374,-34.971,-57.345
exploit,13.052,18.366,0.445,8.752,0.385,1.166,-53.03456497192383,-20.18,-31.778,-51.958
exploit,12.984,18.329,0.616,8.686,0.421,1.129,-56.93170166015625,-1000,-1000,-2000
exploit,13.090,18.324,0.461,8.714,0.426,1.124,-54.92048645019531,-19.6,-31.598,-51.198
exploit,13.042,18.378,0.525,8.769,0.372,1.178,-54.78221893310547,-19.519,-32.013,-51.532
exploit,13.024,18.370,0.512,8.691,0.381,1.170,-55.55473327636719,-19.318,-31.317,-50.635
exploit,12.950,18.331,0.547,8.782,0.419,1.132,-55.46144104003906,-22.195,-35.495,-57.69
exploit,12.963,18.306,0.492,8.751,0.445,1.106,-55.515926361083984,-19.746,-31.856,-51.602
exploit,12.874,18.244,0.654,8.736,0.506,1.045,-57.16083908081055,-21.819,-34.118,-55.937
exploit,13.090,18.388,0.458,8.711,0.362,1.188,-53.46195983886719,-19.519,-30.92,-50.439
exploit,13.172,18.360,0.424,8.668,0.391,1.160,-53.82459259033203,-20.373,-32.573,-52.946
exploit,13.007,18.391,0.556,8.770,0.360,1.191,-55.654701232910156,-19.39,-32.492,-51.882
exploit,13.083,18.358,0.467,8.730,0.392,1.158,-53.927490234375,-20.151,-32.057,-52.208
exploit,13.067,18.297,0.514,8.705,0.454,1.097,-56.41214370727539,-19.887,-31.791,-51.678
exploit,12.948,18.348,0.512,8.807,0.403,1.148,-54.32157897949219,-19.76,-32.349,-52.109
exploit,13.020,18.307,0.481,8.800,0.443,1.107,-54.94715118408203,-21.839,-34.339,-56.178
exploit,12.923,18.245,0.611,8.684,0.505,1.046,-57.691314697265625,-20.23,-32.031,-52.261
exploit,13.149,18.384,0.471,8.702,0.366,1.184,-53.971343994140625,-19.791,-33.089,-52.88
exploit,12.982,18.316,0.516,8.764,0.434,1.116,-55.32780456542969,-21.747,-35.149,-56.896
exploit,12.998,18.340,0.517,8.758,0.410,1.140,-54.927032470703125,-19.317,-32.018,-51.335
exploit,13.166,18.376,0.454,8.660,0.374,1.176,-54.30535888671875,-20.472,-31.574,-52.046
explore,13.051,17.389,0.676,8.606,1.362,0.189,-88.0191879272461,-100,-42.136,-142.136
exploit,12.987,18.320,0.629,8.699,0.430,1.120,-57.15856170654297,-21.604,-35.077,-56.681
explore,13.995,18.039,0.744,7.712,0.711,0.839,-80.40348815917969,-100,-100,-200
exploit,12.958,18.314,0.501,8.886,0.436,1.114,-54.666725158691406,-19.616,-31.917,-51.533
exploit,13.088,18.356,0.476,8.802,0.394,1.156,-53.37232971191406,-20.251,-33.043,-53.294
exploit,13.052,18.335,0.505,8.772,0.416,1.135,-54.6497802734375,-19.714,-31.916,-51.63
exploit,12.915,18.284,0.522,8.868,0.466,1.084,-55.99291229248047,-20.521,-33.225,-53.746
exploit,12.954,18.264,0.602,8.761,0.486,1.064,-56.85882568359375,-19.922,-31.624,-51.546
exploit,13.017,18.347,0.500,8.741,0.404,1.147,-54.60516357421875,-19.747,-31.848,-51.595
exploit,12.971,18.301,0.494,8.795,0.449,1.101,-55.255645751953125,-19.794,-31.6,-51.394
exploit,13.095,18.361,0.509,8.652,0.389,1.161,-55.98075866699219,-20.145,-32.151,-52.296
exploit,12.968,18.339,0.511,8.817,0.412,1.139,-54.35130310058594,-19.757,-31.057,-50.814
exploit,12.970,18.314,0.466,8.885,0.436,1.115,-54.06401824951172,-19.804,-32.693,-52.497
explore,14.019,17.862,0.550,7.701,0.888,0.663,-86.45513916015625,-27.558,-33.862,-61.42
exploit,13.074,18.365,0.473,8.788,0.385,1.166,-53.12535095214844,-19.815,-31.913,-51.728
exploit,13.192,18.324,0.426,8.666,0.426,1.124,-54.89265441894531,-20.299,-32.1,-52.399
exploit,13.122,18.321,0.436,8.660,0.430,1.121,-55.28450012207031,-20.1,-32.395,-52.495
exploit,12.943,18.279,0.528,8.819,0.471,1.079,-56.161399841308594,-20.129,-33.032,-53.161
exploit,12.998,18.376,0.561,8.786,0.374,1.176,-55.444664001464844,-19.606,-33.107,-52.713
exploit,13.037,18.364,0.510,8.833,0.386,1.164,-53.76899719238281,-19.94,-32.636,-52.576
exploit,14.185,17.229,0.955,7.378,1.521,0.029,-52.52787780761719,-1000,-1000,-2000
exploit,13.098,18.375,0.511,8.706,0.375,1.175,-54.96076965332031,-19.596,-31.491,-51.087
exploit,12.908,18.289,0.636,8.771,0.461,1.090,-56.540870666503906,-19.981,-31.475,-51.456
exploit,12.937,18.337,0.633,8.840,0.413,1.137,-56.65667724609375,-21.014,-32.226,-53.24
exploit,13.034,18.320,0.457,8.820,0.430,1.120,-53.88658142089844,-19.626,-31.924,-51.55
exploit,12.908,18.349,0.705,8.851,0.402,1.149,-58.19752502441406,-22.014,-36.115,-58.129
exploit,13.191,18.372,0.509,8.509,0.378,1.172,-59.51844787597656,-19.901,-32.8,-52.701
exploit,13.093,18.299,0.497,8.682,0.451,1.099,-56.23638153076172,-22.046,-34.536,-56.582
exploit,13.095,18.347,0.471,8.714,0.403,1.147,-54.157470703125,-20.473,-31.575,-52.048
exploit,13.053,18.401,0.504,8.767,0.349,1.201,-53.86183166503906,-19.721,-32.83,-52.551
exploit,13.066,18.355,0.539,8.605,0.395,1.156,-57.390289306640625,-20.07,-33.168,-53.238
explore,12.549,17.834,0.758,9.254,0.916,0.634,-71.71067810058594,-23.678,-35.577,-59.255
exploit,13.075,18.358,0.447,8.776,0.392,1.158,-52.71904754638672,-19.564,-31.677,-51.241
exploit,13.116,18.333,0.455,8.722,0.418,1.133,-54.109405517578125,-19.812,-32.612,-52.424
exploit,13.078,18.355,0.468,8.774,0.395,1.155,-53.261627197265625,-19.604,-31.904,-51.508
exploit,12.967,18.336,0.532,8.905,0.415,1.136,-54.619285583496094,-19.987,-32.788,-52.775
explore,14.647,18.384,1.421,7.187,0.366,1.184,-88.90777587890625,-20.446,-28.046,-48.492
exploit,13.120,18.348,0.463,8.752,0.402,1.148,-53.490966796875,-19.681,-33.181,-52.862
exploit,13.021,18.341,0.493,8.790,0.410,1.141,-53.99855041503906,-19.439,-31.834,-51.273
exploit,12.803,18.248,0.610,8.901,0.503,1.048,-57.87419128417969,-1000,-1000,-2000
exploit,12.765,18.269,0.633,9.000,0.481,1.069,-58.539794921875,-21.621,-31.221,-52.842
exploit,12.934,18.224,0.484,8.826,0.526,1.024,-58.71018600463867,-1000,-1000,-2000
exploit,12.846,18.285,0.702,8.793,0.465,1.085,-56.99468231201172,-20.315,-31.917,-52.232
exploit,13.183,18.350,0.430,8.654,0.400,1.150,-54.01264953613281,-20.02,-31.725,-51.745
exploit,12.949,18.339,0.525,8.776,0.411,1.139,-54.824180603027344,-20.419,-32.117,-52.536
exploit,13.084,18.399,0.528,8.790,0.351,1.199,-54.33222961425781,-19.51,-31.601,-51.111
exploit,13.182,18.353,0.437,8.680,0.397,1.153,-53.66114044189453,-19.727,-31.625,-51.352
explore,14.316,18.587,1.283,7.505,0.164,1.387,-81.8197021484375,-100,-40.399,-140.399
exploit,13.035,18.279,0.550,8.642,0.471,1.079,-57.626014709472656,-23.204,-36.102,-59.306
exploit,13.134,18.385,0.497,8.633,0.365,1.185,-55.50251007080078,-19.612,-31.116,-50.728
exploit,13.077,18.362,0.475,8.760,0.388,1.162,-53.3790283203125,-19.729,-31.326,-51.055
exploit,13.065,18.377,0.511,8.735,0.373,1.178,-54.310089111328125,-19.74,-31.641,-51.381
exploit,13.168,18.351,0.462,8.673,0.400,1.151,-54.33263397216797,-19.738,-32.832,-52.57
explore,13.416,17.915,0.031,8.361,0.835,0.715,-76.23430633544922,-100,-32.434,-132.434
exploit,12.979,18.352,0.546,8.768,0.398,1.152,-55.08983612060547,-19.541,-31.749,-51.29
explore,12.678,17.802,0.801,9.079,0.948,0.602,-70.34419250488281,-25.502,-36.506,-62.008
exploit,13.057,18.345,0.470,8.677,0.406,1.145,-54.59123229980469,-20.359,-32.758,-53.117
exploit,13.072,18.341,0.491,8.669,0.409,1.141,-55.21581268310547,-19.497,-30.798,-50.295
exploit,13.181,18.326,0.414,8.658,0.424,1.126,-54.621734619140625,-19.997,-31.993,-51.99
exploit,13.184,18.395,0.485,8.584,0.355,1.195,-55.972251892089844,-19.9,-32.883,-52.783
exploit,13.179,18.305,0.480,8.584,0.445,1.105,-57.13599395751953,-22.113,-34.519,-56.632
exploit,13.168,18.319,0.420,8.581,0.432,1.119,-56.24676513671875,-20.018,-31.939,-51.957
exploit,13.127,18.361,0.435,8.681,0.389,1.161,-52.79564666748047,-20.073,-32.367,-52.44
exploit,13.235,18.388,0.462,8.562,0.362,1.188,-54.954376220703125,-1000,-1000,-2000
exploit,13.021,18.313,0.478,8.659,0.437,1.113,-55.551246643066406,-22.319,-35.417,-57.736
exploit,13.104,18.340,0.473,8.669,0.411,1.140,-55.44519805908203,-20.166,-32.567,-52.733
exploit,12.914,18.316,0.555,8.910,0.435,1.116,-56.156455993652344,-19.585,-32.181,-51.766
exploit,13.075,18.352,0.482,8.682,0.398,1.152,-54.74538803100586,-21.886,-34.495,-56.381
exploit,13.279,18.378,0.439,8.580,0.372,1.178,-55.47967529296875,-19.798,-30.706,-50.504
exploit,13.076,18.313,0.457,8.700,0.437,1.113,-55.14978790283203,-22.077,-33.976,-56.053
exploit,13.029,18.300,0.447,8.832,0.450,1.100,-54.679405212402344,-19.618,-32.203,-51.821
exploit,12.906,18.245,0.646,8.796,0.505,1.045,-57.114295959472656,-20.428,-32.129,-52.557
exploit,13.140,18.334,0.450,8.705,0.416,1.134,-54.128135681152344,-19.781,-31.979,-51.76
exploit,12.988,18.367,0.660,8.753,0.383,1.167,-57.911582946777344,-19.935,-33.437,-53.372
exploit,13.227,18.373,0.447,8.613,0.377,1.173,-54.93056106567383,-19.975,-31.263,-51.238
exploit,13.023,18.375,0.539,8.821,0.375,1.175,-54.37382507324219,-19.729,-33.213,-52.942
exploit,13.062,18.291,0.411,8.750,0.460,1.091,-55.5320930480957,-20.17,-32.069,-52.239
exploit,12.993,18.333,0.505,8.795,0.417,1.133,-54.36412048339844,-19.523,-31.625,-51.148
explore,11.510,17.734,1.919,10.193,1.016,0.534,-70.4892349243164,-23.342,-38.742,-62.084
exploit,12.968,18.418,0.577,8.886,0.333,1.218,-55.628639221191406,-19.741,-31.742,-51.483
exploit,13.019,18.351,0.451,8.772,0.400,1.151,-53.23649597167969,-19.43,-30.629,-50.059
exploit,13.116,18.406,0.519,8.726,0.344,1.207,-54.77043914794922,-19.442,-31.357,-50.799
