type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
explore,12.132,18.330,1.074,9.598,0.420,1.130,-89.1913833618164,-23.984,-38.483,-62.467
explore,11.288,17.566,1.959,10.410,0.366,1.184,-82.6560287475586,-22.427,-38.427,-60.854
explore,11.269,17.719,1.940,10.485,0.519,1.031,-82.46367645263672,-1000,-1000,-2000
explore,11.720,17.999,1.450,9.978,0.751,0.799,-85.35516357421875,-100,-42.115,-142.115
explore,11.475,18.611,1.795,10.248,0.139,1.411,-85.94306945800781,-39.764,-100,-139.764
explore,11.576,17.896,1.620,10.044,0.696,0.854,-91.90869140625,-100,-100,-200
explore,13.996,18.698,1.029,7.774,0.053,0.244,-93.37004089355469,-1000,-1000,-2000
explore,11.297,17.702,1.895,10.421,0.502,1.048,-83.46537017822266,-1000,-1000,-2000
explore,13.766,17.949,0.647,7.956,0.749,0.801,-96.80987548828125,-29.225,-100,-129.225
explore,13.632,17.354,0.808,8.131,0.154,1.396,-90.50016784667969,-1000,-1000,-2000
explore,12.334,17.445,1.067,9.428,0.245,1.305,-86.92927551269531,-100,-38.139,-138.139
explore,13.361,18.464,0.463,8.406,0.287,1.264,-77.69807434082031,-1000,-1000,-2000
explore,11.883,18.279,1.408,9.782,0.471,1.079,-89.90458679199219,-26.384,-39.778,-66.162
explore,13.427,17.305,0.800,8.302,0.106,1.346,-96.75621795654297,-100,-46.078,-146.078
explore,12.913,17.682,0.466,8.775,0.482,1.069,-82.22178649902344,-1000,-1000,-2000
explore,11.786,17.496,1.565,9.966,0.296,1.254,-87.18081665039062,-21.434,-37.133,-58.567
explore,12.935,18.267,0.321,8.721,0.483,1.067,-78.91366577148438,-20.033,-32.135,-52.168
explore,14.631,17.781,1.458,7.118,0.581,0.969,-92.38594055175781,-100,-30.509,-130.509
explore,12.827,18.259,0.411,8.954,0.491,1.059,-76.97517395019531,-19.936,-31.937,-51.873
explore,11.949,18.456,1.328,9.814,0.294,1.257,-83.98529052734375,-1000,-1000,-2000
explore,12.457,18.202,0.723,9.314,0.548,1.002,-86.88458251953125,-1000,-1000,-2000
explore,13.970,18.628,0.901,7.759,0.123,1.042,-90.93470001220703,-100,-41.184,-141.184
explore,12.053,17.212,1.507,9.680,0.021,0.034,-63.34795379638672,-1000,-1000,-2000
explore,13.595,18.058,0.340,8.129,0.692,0.858,-93.38056182861328,-28.939,-100,-128.939
explore,14.353,18.186,1.224,7.356,0.564,0.986,-95.61479949951172,-1000,-1000,-2000
explore,14.389,17.699,1.265,7.315,0.499,1.051,-91.5789794921875,-1000,-1000,-2000
explore,12.536,17.756,0.827,9.204,0.556,0.994,-88.92359924316406,-1000,-1000,-2000
explore,13.295,18.516,0.468,8.420,0.235,1.316,-80.05096435546875,-100,-45.553,-145.553
explore,9.882,17.260,1.505,9.737,0.060,1.572,-76.23834991455078,-100,-44.554,-144.554
explore,14.786,17.268,1.617,6.869,0.068,1.482,-85.67935943603516,-100,-100,-200
explore,13.307,18.360,0.323,8.415,0.391,1.160,-74.97259521484375,-20.609,-31.507,-52.116
explore,11.927,18.304,1.314,9.745,0.446,1.104,-87.40626525878906,-25.147,-39.943,-65.09
explore,11.866,18.660,1.416,9.881,0.092,0.440,-89.12287902832031,-31.751,-100,-131.751
explore,11.487,17.395,1.811,10.228,0.195,1.355,-87.3775863647461,-1000,-1000,-2000
explore,11.869,18.039,1.322,9.905,0.711,0.839,-87.35150146484375,-100,-42.986,-142.986
explore,14.023,17.632,0.954,7.699,0.433,1.118,-89.40898132324219,-1000,-1000,-2000
explore,11.703,18.413,1.560,10.069,0.337,1.213,-84.47489929199219,-23.666,-40.466,-64.132
explore,13.346,18.184,0.209,8.376,0.566,0.984,-83.03369903564453,-26.652,-100,-126.652
explore,12.076,17.293,1.342,9.655,0.093,0.945,-87.97686767578125,-100,-42.25,-142.25
explore,14.308,18.440,1.179,7.366,0.311,1.240,-86.14997863769531,-21.656,-30.854,-52.51
explore,15.131,18.546,1.995,6.632,0.204,1.346,-84.69221496582031,-1000,-1000,-2000
explore,13.265,17.972,0.080,8.465,0.772,0.778,-84.94715118408203,-29.383,-100,-129.383
explore,14.462,17.390,1.458,7.204,0.192,1.360,-83.64664459228516,-100,-40.224,-140.224
explore,11.998,18.043,1.162,9.746,0.708,0.843,-87.86819458007812,-100,-41.541,-141.541
explore,14.895,18.034,1.745,6.778,0.716,0.834,-98.5533447265625,-29.388,-100,-129.388
explore,14.441,17.560,1.317,7.294,0.360,1.190,-84.39584350585938,-1000,-1000,-2000
explore,14.660,18.598,1.595,7.092,0.154,0.987,-89.82609558105469,-100,-100,-200
explore,14.235,17.963,1.076,7.530,0.763,0.787,-97.18143463134766,-100,-29.79,-129.79
explore,12.438,17.906,0.776,9.251,0.706,0.844,-93.23531341552734,-100,-100,-200
explore,12.249,18.202,0.965,9.437,0.548,1.002,-90.99212646484375,-1000,-1000,-2000
explore,13.405,18.372,0.346,8.229,0.379,1.172,-70.02656555175781,-19.834,-30.844,-50.678
explore,13.025,17.776,0.322,8.702,0.576,0.974,-84.01508331298828,-1000,-1000,-2000
explore,13.499,17.355,0.765,8.271,0.156,1.395,-94.9425048828125,-1000,-1000,-2000
explore,11.754,17.461,1.608,10.028,0.261,1.290,-85.73320770263672,-19.929,-35.04,-54.969
explore,14.844,17.386,1.726,6.905,0.186,1.364,-87.76597595214844,-1000,-1000,-2000
explore,13.991,18.392,0.856,7.835,0.358,1.192,-85.23543548583984,-19.978,-29.572,-49.55
explore,11.836,17.395,1.502,9.908,0.195,1.355,-84.96487426757812,-36.487,-45.588,-82.075
explore,12.197,17.446,1.126,9.528,0.247,1.304,-87.7255630493164,-100,-44.099,-144.099
explore,11.231,18.074,1.968,10.562,0.676,0.874,-85.078125,-28.043,-40.051,-68.094
explore,12.998,17.731,0.362,8.757,0.531,1.019,-81.216796875,-1000,-1000,-2000
explore,14.881,17.591,1.661,6.990,0.392,1.159,-83.55130004882812,-1000,-1000,-2000
explore,13.241,18.035,0.030,8.491,0.715,0.835,-83.59169006347656,-27.113,-100,-127.113
explore,14.797,18.231,1.632,6.957,0.520,1.031,-90.48165893554688,-1000,-1000,-2000
explore,14.223,17.353,1.224,7.501,0.153,1.397,-87.57286834716797,-100,-45.251,-145.251
explore,14.997,18.368,1.834,6.771,0.382,1.168,-86.22091674804688,-21.072,-27.671,-48.743
explore,11.643,17.481,1.664,10.130,0.281,1.269,-83.48609161376953,-21.312,-36.211,-57.523
explore,14.711,18.141,1.513,7.078,0.610,0.941,-94.75250244140625,-1000,-1000,-2000
explore,12.916,18.147,0.301,8.804,0.603,0.947,-83.57685089111328,-1000,-1000,-2000
explore,12.505,18.530,0.820,9.223,0.221,1.330,-86.84107971191406,-39.026,-45.225,-84.251
explore,15.190,17.472,2.073,6.524,0.272,1.278,-82.29081726074219,-25.675,-31.576,-57.251
explore,12.223,17.754,1.019,9.543,0.554,0.996,-91.75628662109375,-1000,-1000,-2000
explore,11.316,18.090,1.884,10.466,0.660,0.890,-85.93526458740234,-1000,-1000,-2000
explore,12.313,18.505,0.975,9.431,0.246,1.305,-87.68075561523438,-1000,-1000,-2000
explore,11.645,18.320,1.491,10.063,0.430,1.120,-81.739501953125,-24.953,-40.652,-65.605
explore,11.242,18.490,2.020,10.545,0.260,1.290,-82.5127944946289,-32.087,-42.788,-74.875
explore,14.180,17.683,0.990,7.552,0.483,1.067,-92.34600067138672,-22.819,-30.821,-53.64
explore,12.571,18.663,0.867,9.193,0.088,0.593,-96.28048706054688,-100,-43.844,-143.844
explore,14.491,18.606,1.407,7.236,0.144,1.406,-88.00039672851562,-28.938,-100,-128.938
explore,12.314,17.578,0.991,9.362,0.378,1.172,-88.85531616210938,-19.287,-35.389,-54.676
explore,14.073,17.601,1.045,7.670,0.401,1.149,-87.01310729980469,-22.975,-31.274,-54.249
explore,13.287,18.263,0.208,8.440,0.487,1.063,-76.75167846679688,-21.274,-33.074,-54.348
explore,12.675,17.446,0.784,9.106,0.246,1.304,-87.34370422363281,-100,-45.086,-145.086
explore,15.056,17.877,1.875,6.682,0.678,0.873,-99.1504135131836,-30.515,-100,-130.515
explore,12.459,17.637,0.854,9.222,0.437,1.114,-86.53604125976562,-20.504,-33.504,-54.008
explore,14.617,18.007,1.413,7.150,0.743,0.808,-96.48976135253906,-100,-36.144,-136.144
explore,15.252,17.993,1.967,6.332,0.757,0.793,-90.99433898925781,-100,-25.823,-125.823
explore,14.105,18.510,1.046,7.679,0.241,1.310,-86.89553833007812,-100,-43.89,-143.89
explore,13.085,17.231,0.836,8.651,0.031,1.519,-96.60162353515625,-31.214,-42.41,-73.624
explore,14.833,17.485,1.736,6.862,0.285,1.265,-84.26895141601562,-20.946,-27.046,-47.992
explore,14.826,17.673,1.698,6.949,0.473,1.078,-86.54916381835938,-24.33,-26.831,-51.161
explore,13.511,17.738,0.445,8.231,0.539,1.012,-86.97635650634766,-26.846,-100,-126.846
explore,11.870,17.595,1.395,9.792,0.395,1.155,-84.39227294921875,-20.203,-35.802,-56.005
explore,14.898,17.295,1.896,6.801,0.095,0.743,-90.76671600341797,-35.122,-100,-135.122
explore,11.553,17.425,1.759,10.205,0.226,1.325,-84.15399169921875,-100,-100,-200
explore,12.740,18.120,0.466,8.909,0.630,0.920,-88.83297729492188,-22.976,-34.674,-57.65
explore,11.498,18.663,1.878,10.250,0.088,0.593,-92.79571533203125,-28.31,-43.711,-72.021
explore,11.805,18.587,1.503,10.013,0.164,1.340,-82.75792694091797,-31.727,-43.529,-75.256
explore,12.626,18.247,0.601,9.098,0.503,1.047,-82.43180847167969,-23.054,-35.954,-59.008
explore,12.369,18.179,0.803,9.388,0.571,0.979,-90.61486053466797,-25.769,-39.469,-65.238
explore,13.462,17.850,0.368,8.280,0.650,0.901,-96.88702392578125,-100,-100,-200
explore,15.074,17.340,1.964,6.559,0.141,1.410,-84.01080322265625,-32.027,-43.228,-75.255
explore,12.932,17.406,0.730,8.755,0.206,1.344,-93.74176025390625,-100,-100,-200
explore,11.640,18.079,1.587,10.078,0.671,0.879,-93.00253295898438,-27.812,-41.411,-69.223
explore,14.711,17.672,1.551,6.975,0.472,1.079,-86.07618713378906,-22.161,-28.86,-51.021
explore,11.579,17.532,1.713,10.221,0.332,1.218,-81.4047622680664,-21.776,-38.381,-60.157
explore,15.064,18.437,1.833,6.719,0.314,1.237,-80.13467407226562,-22.256,-29.557,-51.813
explore,13.833,17.746,0.674,7.892,0.546,1.004,-88.48519134521484,-26.715,-33.113,-59.828
explore,15.083,17.690,1.946,6.601,0.490,1.060,-87.15625,-22.447,-29.249,-51.696
explore,13.619,17.500,0.697,8.052,0.300,1.250,-79.76974487304688,-21.046,-30.745,-51.791
explore,14.207,17.604,0.973,7.481,0.405,1.146,-84.2655029296875,-22.557,-30.356,-52.913
explore,14.797,17.731,1.596,6.953,0.531,1.019,-87.14317321777344,-23.417,-28.918,-52.335
explore,14.984,17.288,1.948,6.813,0.088,1.462,-88.10928344726562,-31.247,-40.946,-72.193
explore,11.213,18.044,1.959,10.528,0.706,0.845,-85.49897003173828,-100,-44.866,-144.866
explore,14.812,17.658,1.675,6.966,0.459,1.092,-79.68933868408203,-21.708,-28.211,-49.919
explore,11.813,18.003,1.462,9.944,0.748,0.803,-88.67371368408203,-100,-100,-200
explore,13.992,18.413,0.883,7.757,0.338,1.213,-80.24864959716797,-20.058,-30.16,-50.218
explore,14.708,18.589,1.625,7.057,0.162,1.188,-87.98661041259766,-36.409,-100,-136.409
explore,11.525,18.481,1.730,10.241,0.269,1.281,-81.25971984863281,-38.235,-42.135,-80.37
explore,13.259,17.316,0.740,8.544,0.118,0.588,-96.60789489746094,-24.774,-41.875,-66.649
explore,13.149,18.414,0.372,8.582,0.337,1.214,-75.4247817993164,-19.842,-32.44,-52.282
explore,12.838,17.741,0.470,8.844,0.541,1.009,-83.05497741699219,-21.443,-31.642,-53.085
explore,14.273,17.765,1.000,7.372,0.565,0.985,-93.54249572753906,-27.737,-100,-127.737
explore,13.359,18.219,0.236,8.388,0.532,1.019,-81.89429473876953,-100,-33.172,-133.172
explore,15.140,17.533,1.954,6.476,0.333,1.217,-77.47550964355469,-25.441,-30.842,-56.283
explore,14.462,17.839,1.231,7.235,0.639,0.911,-98.72982788085938,-100,-100,-200
explore,12.067,17.256,1.392,9.679,0.059,0.190,-90.01884460449219,-31.223,-44.322,-75.545
explore,12.917,18.115,0.234,8.821,0.636,0.915,-81.27130126953125,-19.68,-30.98,-50.66
explore,12.174,17.919,1.111,9.520,0.719,0.831,-88.33940124511719,-29.301,-100,-129.301
explore,11.855,18.165,1.298,9.894,0.585,0.965,-88.09300994873047,-32.519,-52.218,-84.737
explore,11.381,17.653,1.928,10.352,0.453,1.097,-84.85160827636719,-23.031,-38.832,-61.863
explore,13.160,17.777,0.289,8.584,0.578,0.973,-86.77497100830078,-100,-100,-200
explore,14.719,17.521,1.554,7.016,0.321,1.229,-78.379150390625,-23.75,-30.251,-54.001
explore,11.174,18.080,1.961,10.552,0.670,0.880,-85.28178405761719,-28.16,-40.052,-68.212
explore,14.444,17.643,1.345,7.296,0.444,1.107,-85.07795715332031,-22.574,-29.475,-52.049
explore,12.692,17.605,0.670,9.010,0.405,1.145,-80.91021728515625,-21.293,-32.393,-53.686
explore,14.500,17.772,1.310,7.240,0.572,0.979,-92.82653045654297,-23.225,-28.723,-51.948
explore,12.091,17.386,1.281,9.584,0.186,1.364,-87.49903869628906,-100,-43.871,-143.871
explore,14.862,18.405,1.669,6.857,0.345,1.206,-75.1319580078125,-24.034,-31.035,-55.069
explore,14.074,18.624,1.095,7.696,0.126,1.424,-91.7763900756836,-100,-45.477,-145.477
explore,13.058,18.240,0.225,8.629,0.511,1.040,-78.26506042480469,-19.986,-32.284,-52.27
explore,11.930,17.814,1.357,9.756,0.614,0.936,-88.64728546142578,-23.618,-38.817,-62.435
explore,14.644,17.385,1.569,7.147,0.185,1.365,-85.36480712890625,-100,-100,-200
explore,14.044,17.897,0.859,7.631,0.697,0.853,-101.40757751464844,-100,-32.134,-132.134
explore,14.469,17.510,1.379,7.218,0.311,1.240,-80.6111831665039,-21.459,-28.76,-50.219
explore,13.724,17.608,0.672,7.990,0.408,1.142,-76.33258056640625,-21.472,-30.171,-51.643
explore,13.226,17.359,0.697,8.562,0.159,1.391,-96.15962219238281,-25.217,-41.917,-67.134
explore,12.110,18.051,1.090,9.581,0.700,0.851,-92.09773254394531,-100,-100,-200
explore,14.764,18.325,1.660,6.962,0.425,1.125,-74.80982971191406,-20.721,-27.621,-48.342
explore,13.111,17.337,0.728,8.681,0.139,0.838,-90.66256713867188,-24.498,-41.799,-66.297
explore,11.931,18.385,1.299,9.785,0.365,1.185,-83.37574768066406,-25.36,-38.658,-64.018
explore,11.954,17.793,1.274,9.830,0.593,0.958,-89.09259033203125,-20.702,-37.605,-58.307
explore,11.473,18.607,1.784,10.310,0.144,1.407,-84.94876098632812,-21.561,-36.862,-58.423
explore,14.255,18.026,1.050,7.543,0.725,0.826,-101.61420440673828,-100,-100,-200
explore,12.569,18.193,0.625,9.173,0.557,0.993,-82.25440979003906,-27.538,-39.938,-67.476
explore,14.100,18.094,0.877,7.680,0.656,0.894,-99.58594512939453,-22.379,-30.481,-52.86
explore,14.847,17.985,1.649,6.934,0.765,0.785,-95.82479095458984,-100,-100,-200
explore,12.859,17.264,0.874,8.859,0.068,0.187,-90.34919738769531,-28.583,-100,-128.583
explore,14.875,17.963,1.596,6.899,0.763,0.787,-97.23529052734375,-29.8,-100,-129.8
explore,13.791,17.661,0.668,7.944,0.461,1.089,-77.95548248291016,-23.218,-33.518,-56.736
explore,14.256,17.456,1.162,7.475,0.257,1.294,-84.39743041992188,-23.216,-31.017,-54.233
explore,13.756,18.616,0.801,7.953,0.136,0.889,-89.3983383178711,-100,-47.643,-147.643
explore,13.879,18.299,0.734,7.832,0.451,1.099,-77.0087890625,-20.1,-30.502,-50.602
explore,12.681,17.743,0.572,9.003,0.543,1.007,-79.33926391601562,-20.829,-33.138,-53.967
explore,14.172,17.875,0.997,7.582,0.675,0.876,-99.42231750488281,-100,-33.532,-133.532
explore,12.210,18.280,1.040,9.502,0.471,1.080,-87.69658660888672,-27.241,-40.94,-68.181
explore,14.512,18.168,1.323,7.241,0.582,0.968,-90.9647216796875,-25.069,-27.968,-53.037
explore,13.332,18.016,0.156,8.463,0.734,0.816,-96.49305725097656,-25.449,-100,-125.449
explore,14.076,17.706,0.942,7.715,0.506,1.044,-86.14862060546875,-100,-100,-200
explore,12.615,18.574,0.740,9.151,0.177,1.374,-86.49417114257812,-100,-100,-200
explore,13.742,17.438,0.789,7.980,0.238,1.312,-80.73268127441406,-34.416,-100,-134.416
explore,12.394,18.116,0.796,9.359,0.634,0.916,-90.83283233642578,-24.8,-39.1,-63.9
explore,11.706,18.000,1.485,10.072,0.750,0.800,-88.59502410888672,-100,-41.63,-141.63
explore,14.984,17.294,1.928,6.715,0.094,1.456,-87.90081787109375,-32.727,-100,-132.727
explore,12.572,18.392,0.700,9.115,0.358,1.193,-79.55532836914062,-22.364,-37.865,-60.229
explore,14.836,18.297,1.642,6.933,0.453,1.097,-75.16865539550781,-21.874,-27.974,-49.848
explore,11.886,17.842,1.341,9.880,0.642,0.908,-89.20611572265625,-24.273,-37.373,-61.646
explore,11.247,18.442,1.949,10.522,0.308,1.242,-77.53640747070312,-100,-100,-200
explore,14.560,17.503,1.374,7.170,0.304,1.248,-76.7978744506836,-21.199,-28.901,-50.1
explore,13.822,17.319,1.130,7.939,0.120,1.143,-91.9737777709961,-24.516,-42.316,-66.832
explore,12.006,17.756,1.294,9.802,0.557,0.994,-85.72232055664062,-20.229,-37.32,-57.549
explore,12.590,18.643,0.804,9.181,0.108,1.443,-88.99358367919922,-30.864,-100,-130.864
explore,12.920,18.272,0.315,8.801,0.478,1.073,-70.3245849609375,-20.594,-32.193,-52.787
explore,13.574,17.728,0.558,8.159,0.528,1.022,-85.86701965332031,-22.956,-33.655,-56.611
explore,14.424,17.810,1.301,7.318,0.611,0.940,-91.8368911743164,-27.83,-100,-127.83
explore,13.536,17.859,0.403,8.235,0.659,0.891,-98.7849349975586,-100,-34.339,-134.339
explore,13.824,18.072,0.512,7.820,0.678,0.872,-90.46424102783203,-100,-100,-200
explore,12.128,18.271,1.039,9.615,0.479,1.071,-84.1226806640625,-24.635,-37.334,-61.969
explore,14.459,17.628,1.339,7.319,0.429,1.122,-78.54861450195312,-22.39,-29.588,-51.978
explore,12.167,18.034,1.065,9.534,0.716,0.835,-90.63899230957031,-100,-100,-200
explore,14.917,18.178,1.717,6.756,0.573,0.978,-86.91065979003906,-100,-30.849,-130.849
explore,14.188,17.329,1.198,7.611,0.129,1.421,-90.87986755371094,-34.71,-44.21,-78.92
explore,14.227,18.172,0.905,7.453,0.578,0.972,-93.68962860107422,-27.84,-100,-127.84
explore,14.636,17.479,1.531,7.111,0.279,1.271,-76.4231185913086,-21.51,-28.305,-49.815
explore,11.574,18.186,1.563,10.125,0.564,0.986,-86.7537841796875,-25.849,-37.056,-62.905
explore,13.052,18.460,0.464,8.740,0.290,1.260,-76.98751068115234,-100,-44.052,-144.052
explore,14.590,18.469,1.506,7.149,0.281,1.269,-75.43038177490234,-100,-40.45,-140.45
explore,11.911,17.336,1.546,9.912,0.138,0.788,-90.3916244506836,-35.257,-44.658,-79.915
explore,12.329,18.403,0.943,9.417,0.347,1.203,-83.89337158203125,-24.639,-38.739,-63.378
explore,11.637,18.655,1.559,9.974,0.095,1.455,-83.91825866699219,-100,-100,-200
explore,13.087,17.813,0.267,8.620,0.613,0.937,-88.29043579101562,-25.309,-34.908,-60.217
explore,11.782,17.406,1.605,9.891,0.206,1.344,-84.724853515625,-28.677,-100,-128.677
explore,13.809,17.478,0.788,7.926,0.279,1.272,-77.23497772216797,-21.339,-32.239,-53.578
explore,11.684,17.878,1.575,10.037,0.678,0.872,-91.337890625,-100,-46.695,-146.695
explore,12.853,18.343,0.464,8.866,0.408,1.143,-73.18241882324219,-21.916,-34.311,-56.227
explore,14.470,17.212,1.510,7.179,0.019,0.037,-77.05236053466797,-32.394,-42.896,-75.29
explore,13.934,18.269,0.798,7.784,0.481,1.069,-80.2634506225586,-20.993,-31.693,-52.686
explore,11.324,18.530,1.920,10.372,0.221,1.330,-84.10650634765625,-100,-100,-200
explore,14.688,18.443,1.534,7.018,0.307,1.243,-74.20574951171875,-19.837,-29.035,-48.872
explore,13.368,17.644,0.420,8.363,0.444,1.106,-78.70785522460938,-23.467,-33.166,-56.633
explore,15.161,17.804,1.941,6.655,0.604,0.947,-92.99147033691406,-100,-100,-200
explore,14.524,17.237,1.587,7.146,0.038,0.144,-84.67791748046875,-37.111,-44.111,-81.222
explore,13.342,17.412,0.640,8.431,0.212,1.338,-89.00164794921875,-100,-44.08,-144.08
explore,14.569,18.328,1.353,7.183,0.423,1.128,-75.89959716796875,-20.611,-28.811,-49.422
explore,12.671,17.206,1.022,9.091,0.015,0.036,-87.47660064697266,-22.816,-36.716,-59.532
explore,11.662,17.523,1.666,10.129,0.324,1.227,-80.51881408691406,-22.208,-37.707,-59.915
explore,11.263,18.308,1.942,10.402,0.442,1.108,-83.34029388427734,-25.126,-41.226,-66.352
explore,15.165,17.669,2.003,6.595,0.470,1.081,-83.1039810180664,-21.959,-27.86,-49.819
explore,12.973,17.345,0.750,8.799,0.145,1.405,-95.2238540649414,-27.819,-44.418,-72.237
explore,11.914,18.031,1.245,9.838,0.719,0.831,-87.08080291748047,-100,-39.039,-139.039
explore,12.770,17.834,0.428,8.978,0.634,0.916,-79.5982894897461,-21.827,-32.826,-54.653
explore,14.176,17.993,0.955,7.586,0.757,0.793,-100.76187133789062,-100,-31.741,-131.741
explore,11.576,18.624,1.720,10.120,0.127,1.424,-86.703369140625,-100,-40.125,-140.125
explore,12.274,18.555,1.063,9.488,0.196,1.355,-88.61233520507812,-100,-100,-200
explore,14.581,18.244,1.411,7.127,0.506,1.044,-79.06405639648438,-21.695,-28.094,-49.789
explore,15.073,18.697,1.979,6.652,0.054,0.243,-84.63755798339844,-31.338,-100,-131.338
explore,12.900,17.313,0.782,8.847,0.114,0.892,-89.1541976928711,-33.862,-46.261,-80.123
explore,13.363,17.815,0.289,8.313,0.615,0.935,-93.10157012939453,-100,-31.485,-131.485
explore,11.809,17.793,1.427,9.869,0.593,0.958,-85.49307250976562,-24.268,-37.864,-62.132
explore,12.102,18.612,1.228,9.711,0.139,1.141,-87.47123718261719,-31.391,-100,-131.391
explore,13.783,17.646,0.693,7.864,0.446,1.104,-72.01408386230469,-22.403,-33.303,-55.706
explore,14.884,17.594,1.812,6.855,0.394,1.156,-72.16559600830078,-23.738,-29.639,-53.377
explore,13.486,18.649,0.660,8.249,0.101,1.449,-89.25567626953125,-100,-100,-200
explore,14.934,18.486,1.780,6.788,0.264,1.286,-76.5345687866211,-100,-39.421,-139.421
explore,14.253,17.988,1.116,7.461,0.762,0.788,-100.69901275634766,-100,-31.532,-131.532
explore,14.017,18.609,1.029,7.739,0.142,1.141,-91.1097412109375,-100,-39.414,-139.414
explore,12.594,17.707,0.725,9.202,0.507,1.043,-80.75135803222656,-23.483,-34.783,-58.266
explore,13.956,17.366,0.975,7.662,0.168,1.384,-86.45181274414062,-24.176,-36.976,-61.152
explore,13.532,18.573,0.608,8.221,0.177,1.373,-82.86663818359375,-100,-45.218,-145.218
explore,12.280,18.200,1.016,9.281,0.550,1.000,-82.84955596923828,-25.209,-38.911,-64.12
explore,14.661,18.088,1.433,7.054,0.662,0.888,-92.43473815917969,-100,-27.571,-127.571
explore,13.053,18.286,0.353,8.556,0.465,1.086,-77.6136703491211,-19.702,-31.202,-50.904
explore,13.556,17.263,0.867,8.209,0.066,0.238,-93.80195617675781,-100,-40.378,-140.378
explore,13.767,17.510,0.840,7.935,0.310,1.240,-76.6509780883789,-21.332,-30.525,-51.857
explore,14.932,18.008,1.743,6.801,0.742,0.808,-99.1181869506836,-100,-100,-200
explore,14.363,18.238,1.221,7.330,0.513,1.038,-86.12804412841797,-22.001,-30.603,-52.604
explore,13.813,17.636,0.737,7.972,0.436,1.114,-72.35186767578125,-21.78,-31.379,-53.159
explore,14.439,17.753,1.288,7.232,0.553,0.997,-85.69247436523438,-22.602,-31.698,-54.3
explore,14.145,17.608,0.997,7.547,0.408,1.142,-81.04572296142578,-21.913,-29.812,-51.725
explore,14.619,18.439,1.364,7.008,0.312,1.239,-67.95479583740234,-19.675,-28.475,-48.15
explore,13.411,18.229,0.224,8.379,0.522,1.029,-79.57803344726562,-100,-32.364,-132.364
explore,12.376,17.944,0.848,9.381,0.744,0.806,-92.64851379394531,-29.461,-100,-129.461
explore,12.859,17.897,0.375,8.874,0.698,0.853,-83.52593994140625,-100,-100,-200
explore,13.466,17.800,0.362,8.229,0.600,0.950,-90.96342468261719,-100,-30.977,-130.977
explore,14.587,17.491,1.582,7.071,0.291,1.259,-73.3819580078125,-21.025,-29.024,-50.049
explore,11.601,17.411,1.726,10.091,0.211,1.339,-85.95539855957031,-30.022,-100,-130.022
explore,13.997,18.024,0.856,7.747,0.727,0.824,-98.32552337646484,-100,-29.608,-129.608
explore,12.955,18.115,0.195,8.792,0.635,0.915,-76.5893325805664,-19.626,-31.425,-51.051
explore,13.812,18.525,0.785,7.985,0.226,1.325,-79.40011596679688,-25.592,-42.595,-68.187
explore,13.979,18.076,0.786,7.755,0.674,0.876,-96.45957946777344,-27.718,-100,-127.718
explore,12.428,17.959,0.742,9.296,0.759,0.791,-92.59748840332031,-100,-100,-200
explore,11.912,17.941,1.318,9.721,0.742,0.809,-85.90791320800781,-100,-100,-200
explore,14.621,18.190,1.364,7.084,0.560,0.990,-81.48652648925781,-100,-33.605,-133.605
explore,13.872,18.550,0.857,7.890,0.200,1.350,-81.93144226074219,-24.686,-41.688,-66.374
explore,14.863,17.997,1.673,6.877,0.753,0.798,-98.63520050048828,-100,-100,-200
explore,13.215,17.363,0.694,8.454,0.164,1.387,-95.03113555908203,-28.702,-100,-128.702
explore,13.122,17.453,0.596,8.621,0.253,1.297,-88.07807922363281,-20.013,-31.713,-51.726
explore,11.598,17.257,1.752,10.159,0.059,0.293,-83.70105743408203,-100,-40.789,-140.789
explore,14.235,17.501,1.112,7.517,0.301,1.249,-80.27311706542969,-21.322,-29.024,-50.346
explore,13.129,17.755,0.334,8.443,0.555,0.995,-86.37174987792969,-22.63,-31.423,-54.053
explore,14.056,17.525,0.918,7.601,0.326,1.225,-73.93064880371094,-21.622,-29.822,-51.444
explore,12.602,18.239,0.634,9.145,0.511,1.040,-77.73184204101562,-27.928,-39.426,-67.354
explore,11.540,17.879,1.653,10.140,0.679,0.871,-91.3062973022461,-100,-100,-200
explore,13.474,18.227,0.354,8.259,0.523,1.027,-81.38156127929688,-27.947,-100,-127.947
explore,14.641,18.332,1.534,7.115,0.418,1.132,-68.43743896484375,-20.93,-28.231,-49.161
explore,11.851,17.269,1.662,9.951,0.070,0.341,-88.60806274414062,-100,-40.472,-140.472
explore,14.670,17.582,1.545,7.096,0.382,1.168,-67.46389770507812,-21.439,-28.437,-49.876
explore,14.003,18.467,0.909,7.735,0.283,1.267,-74.97323608398438,-100,-100,-200
explore,15.014,17.720,1.899,6.650,0.521,1.030,-84.66315460205078,-22.515,-29.216,-51.731
explore,12.533,18.326,0.670,9.153,0.424,1.126,-74.84297180175781,-22.521,-36.023,-58.544
explore,12.499,17.208,1.068,9.261,0.016,0.037,-83.122802734375,-100,-43.5,-143.5
explore,11.731,18.677,1.579,10.058,0.073,1.248,-86.18132781982422,-100,-43.642,-143.642
explore,14.414,17.373,1.382,7.314,0.174,1.377,-84.6126480102539,-100,-38.95,-138.95
