type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
explore,5.245,17.796,1.981,10.432,0.954,0.543,-97.84986877441406,-151.614,-200,-351.614
exploit,10.804,18.629,2.787,5.800,0.123,0.840,-88.47480773925781,-40.08,-53.673,-93.753
exploit,9.916,17.969,2.485,11.027,0.911,0.769,-85.9210205078125,-1136.73,-1136.73,-2273.46
explore,8.556,18.589,1.111,7.620,0.505,0.608,-100.16829681396484,-28.492,-40.289,-68.781
exploit,7.748,17.628,0.256,8.606,1.122,1.097,-83.83680725097656,-1017.54,-1017.54,-2035.08
exploit,3.946,18.948,3.839,12.276,0.539,1.600,-87.15711975097656,-30.875,-58.481,-89.356
exploit,8.569,17.168,0.714,8.354,1.704,0.167,-86.79634094238281,-1012.73,-1012.73,-2025.45
exploit,13.729,17.275,3.242,5.434,0.897,0.075,-85.156982421875,-142.05,-54.056,-196.106
exploit,14.536,17.269,2.798,5.688,1.481,0.069,-83.81170654296875,-1016.67,-1016.67,-2033.34
exploit,4.042,18.711,4.049,12.580,0.445,1.511,-85.96540832519531,-31.253,-57.847,-89.1
explore,7.676,17.105,2.420,6.183,1.041,1.059,-79.37158966064453,-136.208,-49.006,-185.214
exploit,11.884,17.224,0.913,8.983,0.800,0.024,-84.986083984375,-1016.47,-1016.47,-2032.95
explore,4.678,17.972,1.945,10.368,0.778,0.522,-97.75194549560547,-142.598,-47.497,-190.095
exploit,7.691,18.625,0.702,8.153,0.126,1.803,-83.04296112060547,-139.512,-47.812,-187.324
exploit,2.926,17.484,3.991,12.570,2.008,0.285,-65.41241455078125,-31.627,-54.328,-85.955
exploit,8.062,17.111,2.873,5.929,1.427,0.673,-63.57904052734375,-140.106,-51.411,-191.517
explore,5.181,18.350,0.557,8.880,0.400,1.005,-101.79815673828125,-1013.98,-1013.98,-2027.95
exploit,12.821,18.657,0.891,7.787,0.094,0.643,-85.66022491455078,-1025.5,-1025.5,-2051
explore,9.769,17.234,1.303,7.314,0.091,0.038,-94.18082427978516,-146.667,-61.064,-207.731
exploit,12.903,17.565,0.406,8.841,1.185,0.366,-77.46151733398438,-29.858,-43.252,-73.11
explore,7.711,17.633,3.466,11.911,1.117,1.132,-89.19725036621094,-1026,-1026,-2052
exploit,11.836,17.615,0.652,9.144,1.135,0.415,-81.91423034667969,-29.317,-44.213,-73.53
exploit,16.684,17.264,3.965,4.670,1.486,0.064,-86.42359924316406,-153.862,-200,-353.862
explore,9.939,17.976,0.712,7.782,0.893,0.776,-97.3336410522461,-155.496,-132.987,-288.483
exploit,7.490,17.467,0.887,9.187,1.284,0.912,-88.73714447021484,-1013.9,-1013.9,-2027.81
exploit,1.352,14.059,5.590,13.112,1.483,1.600,-64.5624008178711,-27.879,-67.485,-95.364
explore,10.954,17.603,3.622,4.938,1.147,0.404,-98.15785217285156,-157.99,-142.198,-300.188
exploit,2.392,14.308,5.512,13.143,1.600,0.443,-72.28912353515625,-28.701,-67.01,-95.711
exploit,6.653,17.465,0.471,8.905,1.285,0.273,-74.63871002197266,-28.61,-43.907,-72.517
explore,7.796,18.539,0.956,7.694,0.212,1.677,-88.26069641113281,-1016.02,-1016.02,-2032.05
exploit,9.066,17.639,0.470,8.961,1.111,0.439,-77.49989318847656,-29.528,-44.73,-74.258
exploit,13.979,18.698,4.040,4.278,0.052,0.497,-77.35862731933594,-29.817,-45.72,-75.537
exploit,3.790,18.707,4.008,12.437,0.697,1.507,-86.07154846191406,-30.344,-54.744,-85.088
exploit,11.580,17.205,1.634,9.881,0.045,0.007,-87.71387481689453,-1013.42,-1013.42,-2026.84
exploit,10.475,17.207,1.444,9.717,0.041,0.012,-85.16613006591797,-148.004,-200,-348.004
exploit,11.049,17.207,1.184,9.448,0.037,0.015,-82.84342956542969,-143.964,-50.768,-194.732
exploit,4.703,17.575,4.007,12.543,1.176,0.126,-83.2905502319336,-133.642,-51.152,-184.794
explore,9.652,18.172,3.373,5.163,0.684,0.972,-86.45274353027344,-1015.06,-1015.06,-2030.13
explore,9.161,18.531,3.648,12.129,0.220,1.332,-95.16970825195312,-1018.49,-1018.49,-2036.98
exploit,12.553,17.413,2.460,5.728,1.337,0.214,-74.90185546875,-134.61,-51.301,-185.911
exploit,2.924,18.202,2.597,11.144,1.654,1.002,-69.04208374023438,-30.937,-51.437,-82.374
explore,5.984,17.572,4.004,12.158,0.816,0.511,-99.03582763671875,-1022.61,-1022.61,-2045.22
exploit,2.826,14.219,4.541,11.528,0.032,0.021,-55.945518493652344,-1085.35,-1085.35,-2170.7
exploit,8.636,17.151,0.948,7.966,1.746,0.099,-83.8485107421875,-40.391,-53.594,-93.985
exploit,13.118,18.058,1.049,7.312,0.692,0.858,-86.76052856445312,-1014.85,-1014.85,-2029.7
exploit,12.643,17.282,2.203,6.540,0.896,0.083,-87.36697387695312,-1013.82,-1013.82,-2027.64
exploit,11.450,17.996,1.112,9.680,0.754,0.796,-85.62660217285156,-140.606,-49.607,-190.213
exploit,14.574,17.206,1.790,6.789,0.040,0.013,-86.1153793334961,-131.761,-53.749,-185.51
exploit,2.929,18.192,4.004,12.488,1.653,0.992,-78.64866638183594,-36.014,-54.729,-90.743
exploit,10.286,18.795,2.829,11.214,0.049,0.951,-84.99398040771484,-146.762,-52.361,-199.123
explore,7.868,17.933,1.863,10.173,0.817,1.168,-96.13591766357422,-148.596,-200,-348.596
exploit,7.688,18.578,2.358,10.788,0.172,1.766,-87.07282257080078,-1013.22,-1013.22,-2026.44
exploit,12.693,17.727,0.480,8.904,1.023,0.527,-85.45426940917969,-1016.06,-1016.06,-2032.12
exploit,11.688,17.245,1.076,7.824,0.749,0.045,-84.61121368408203,-1014.13,-1014.13,-2028.26
exploit,14.892,17.201,3.977,4.672,0.043,0.007,-87.19413757324219,-1017.51,-1017.51,-2035.01
exploit,3.531,18.896,4.049,12.490,0.954,1.600,-79.19525909423828,-29.242,-54.64,-83.882
exploit,1.967,15.547,4.694,12.813,1.600,0.868,-74.19012451171875,-27.892,-60.792,-88.684
exploit,8.496,17.107,2.281,10.499,1.736,0.239,-85.44096374511719,-1014.05,-1014.05,-2028.1
exploit,8.051,17.352,0.578,8.820,1.403,0.713,-84.08680725097656,-1014.22,-1014.22,-2028.44
exploit,10.090,17.612,0.623,9.121,1.176,0.412,-79.78019714355469,-30.456,-40.644,-71.1
exploit,11.226,18.679,0.686,8.003,0.071,0.595,-84.3326644897461,-1016.16,-1016.16,-2032.31
exploit,7.706,17.906,1.485,10.036,0.844,1.277,-85.15022277832031,-139.785,-50.985,-190.77
exploit,2.800,18.888,3.450,11.643,1.600,2.209,-63.328956604003906,-28.867,-52.763,-81.63
exploit,7.720,17.585,0.879,7.570,1.165,1.104,-77.8956298828125,-1012.84,-1012.84,-2025.69
exploit,9.069,18.699,1.349,9.744,0.053,1.089,-87.5133056640625,-1013.76,-1013.76,-2027.53
exploit,3.393,18.834,2.707,11.174,1.093,1.600,-74.03654479980469,-29.487,-50.892,-80.379
exploit,9.512,17.205,1.236,9.329,0.028,0.023,-85.94337463378906,-130.102,-49.407,-179.509
exploit,7.696,18.144,0.463,7.920,0.606,1.438,-82.2369384765625,-1018.6,-1018.6,-2037.2
exploit,10.772,17.205,2.259,10.564,0.037,0.014,-86.98859405517578,-138.433,-51.726,-190.159
exploit,2.762,18.819,3.027,11.515,1.600,2.187,-67.58922576904297,-28.262,-48.764,-77.026
exploit,12.881,17.488,0.465,8.687,1.262,0.288,-86.62712097167969,-28.397,-42.997,-71.394
exploit,8.672,17.106,2.848,5.706,1.802,0.063,-70.89527130126953,-141.723,-48.022,-189.745
exploit,8.820,17.233,2.434,10.880,1.532,0.036,-85.01593017578125,-1013.3,-1013.3,-2026.6
exploit,12.417,17.479,0.495,8.854,1.271,0.280,-78.41897583007812,-28.076,-41.976,-70.052
exploit,11.821,17.662,0.559,8.909,1.088,0.462,-87.82488250732422,-1015.33,-1015.33,-2030.67
exploit,8.871,18.089,0.851,7.206,0.681,0.889,-74.06570434570312,-135.608,-200,-335.608
exploit,8.108,18.937,2.383,10.270,0.124,0.927,-70.94110107421875,-1026.64,-1026.64,-2053.28
exploit,9.030,18.737,4.024,12.529,0.013,1.047,-80.81112670898438,-1014.45,-1014.45,-2028.89
explore,9.754,18.133,0.399,8.701,0.775,0.933,-109.049560546875,-1012.99,-1012.99,-2025.97
exploit,2.841,18.938,1.749,10.146,1.600,2.215,-7.294879913330078,-25.803,-49.106,-74.909
exploit,11.776,17.677,0.686,9.150,1.073,0.478,-86.00570678710938,-28.702,-43.402,-72.104
explore,9.752,17.287,1.225,9.555,0.491,0.089,-92.36528778076172,-1013.71,-1013.71,-2027.42
exploit,1.480,18.649,4.053,12.514,1.600,1.984,-69.60308837890625,-30.666,-52.267,-82.933
exploit,10.302,18.752,2.515,10.836,0.058,0.969,-90.45475769042969,-149.003,-58.794,-207.797
exploit,13.428,18.680,2.819,5.827,0.070,0.746,-85.87893676757812,-1013.6,-1013.6,-2027.19
exploit,8.405,18.929,1.624,9.587,0.420,0.631,-82.51087188720703,-1016.58,-1016.58,-2033.17
exploit,2.572,14.192,5.142,12.315,0.263,1.600,-71.42343139648438,-29.909,-65.726,-95.635
exploit,2.830,14.050,5.220,12.578,0.005,0.250,-77.6976318359375,-143.201,-47.9,-191.101
exploit,2.929,18.919,2.608,11.032,1.600,1.556,-68.80774688720703,-27.503,-52.105,-79.608
exploit,11.107,17.219,2.051,6.500,0.034,0.029,-88.73133850097656,-135.654,-49.247,-184.901
exploit,2.848,18.683,3.243,11.663,1.600,1.483,-75.92721557617188,-29.092,-50.386,-79.478
exploit,6.589,17.211,3.462,11.836,1.539,0.012,-88.87387084960938,-41.795,-132.395,-174.19
exploit,7.724,18.533,1.775,10.256,0.217,1.713,-86.11124420166016,-1014.21,-1014.21,-2028.42
exploit,7.486,18.684,3.082,11.610,0.066,1.736,-83.85260009765625,-1014.58,-1014.58,-2029.17
exploit,8.902,17.530,0.647,9.035,1.227,0.330,-81.9779052734375,-28.928,-42.808,-71.736
exploit,14.538,17.246,2.460,6.305,0.799,0.046,-86.3489990234375,-1026.65,-1026.65,-2053.3
exploit,9.845,17.610,0.695,9.006,1.261,0.410,-87.66714477539062,-29.463,-43.365,-72.828
explore,9.576,17.955,0.324,8.834,0.846,0.755,-92.60868835449219,-1016.67,-1016.67,-2033.34
exploit,10.974,17.285,3.018,5.646,0.694,0.086,-88.26582336425781,-140.503,-48.802,-189.305
exploit,5.305,17.181,4.041,12.450,0.981,0.037,-85.62820434570312,-140.619,-54.209,-194.828
exploit,12.142,17.354,0.716,7.740,1.396,0.154,-81.2304458618164,-141.907,-50.202,-192.109
exploit,11.788,17.525,0.693,8.977,1.225,0.325,-85.7674560546875,-1013.07,-1013.07,-2026.15
exploit,2.657,14.448,4.219,11.183,0.178,1.600,-34.03813934326172,-140.179,-54.098,-194.277
exploit,7.689,18.266,1.526,10.066,0.484,1.529,-87.1358871459961,-34.441,-47.036,-81.477
exploit,8.660,17.482,0.488,8.785,1.322,0.332,-81.70874786376953,-28.919,-42.521,-71.44
exploit,10.200,17.674,0.567,8.945,1.092,0.474,-86.26216125488281,-29.914,-42.313,-72.227
exploit,1.952,14.624,4.835,12.063,1.600,0.884,-47.10784149169922,-28.671,-61.971,-90.642
exploit,2.854,18.891,2.825,11.154,1.600,2.172,-66.33338928222656,-28.347,-49.849,-78.196
explore,11.761,18.571,1.496,7.152,0.180,1.338,-96.95526885986328,-29.665,-45.063,-74.728
exploit,8.705,17.166,1.058,7.747,1.618,0.034,-87.37565612792969,-142.469,-200,-342.469
exploit,12.321,17.655,0.588,9.010,1.095,0.455,-82.5389175415039,-1014.85,-1014.85,-2029.7
exploit,3.686,18.931,3.496,11.969,0.800,1.600,-81.66065979003906,-30.718,-57.314,-88.032
exploit,3.979,18.828,4.041,12.556,0.506,1.600,-83.8821792602539,-29.923,-56.325,-86.248
exploit,12.720,18.010,2.953,5.403,0.740,0.811,-89.26083374023438,-125.478,-34.478,-159.956
exploit,6.691,17.183,3.025,11.408,1.567,0.065,-86.87954711914062,-1012.97,-1012.97,-2025.94
explore,8.616,18.213,1.069,7.262,0.681,0.907,-93.27345275878906,-1013.31,-1013.31,-2026.62
exploit,2.788,18.849,3.705,12.236,1.600,2.189,-69.76827239990234,-29.191,-53.287,-82.478
exploit,11.041,17.330,0.728,8.952,1.420,0.130,-82.88351440429688,-1014.49,-1014.49,-2028.97
exploit,16.493,18.016,3.970,4.083,0.734,0.816,-67.62825012207031,-129.032,-37.739,-166.771
exploit,10.715,17.652,0.659,9.005,1.098,0.452,-88.27378845214844,-28.869,-42.57,-71.439
exploit,9.669,17.387,0.591,8.921,1.416,0.188,-78.41273498535156,-140.339,-55.367,-195.706
exploit,10.274,17.590,0.690,9.095,1.166,0.390,-83.18524169921875,-31.063,-43.351,-74.414
exploit,12.738,17.673,0.628,9.021,1.077,0.473,-85.25448608398438,-33.864,-43.866,-77.73
exploit,1.822,13.909,5.622,13.066,1.600,1.013,-72.86785125732422,-27.812,-63.304,-91.116
exploit,6.453,17.638,0.664,9.134,1.112,0.439,-80.05122375488281,-1019.72,-1019.72,-2039.44
exploit,9.830,17.776,0.699,9.146,1.116,0.576,-84.80941772460938,-31.227,-45.526,-76.753
exploit,10.525,18.666,1.419,7.203,0.084,1.198,-85.86245727539062,-1015.24,-1015.24,-2030.48
exploit,3.678,18.452,3.985,12.517,0.860,1.252,-86.00970458984375,-31.975,-53.381,-85.356
exploit,11.733,18.695,3.469,5.158,0.055,1.495,-85.87744140625,-1012.75,-1012.75,-2025.5
exploit,2.923,18.270,3.373,11.934,1.634,1.070,-76.23497009277344,-34.264,-52.762,-87.026
exploit,13.941,18.652,1.247,7.306,0.099,1.452,-88.51905822753906,-38.479,-137.88,-176.359
exploit,7.680,18.293,1.289,9.743,0.457,1.547,-88.14836120605469,-1018.05,-1018.05,-2036.1
exploit,7.782,18.654,2.681,11.054,0.096,1.780,-84.88062286376953,-140.784,-53.184,-193.968
explore,15.473,17.707,3.538,5.012,1.043,0.507,-94.92958068847656,-41.232,-132.93,-174.162
exploit,8.666,17.145,2.021,10.177,0.069,1.764,-81.21125793457031,-1014.03,-1014.03,-2028.06
exploit,9.576,17.771,0.847,9.308,1.021,0.571,-87.84976959228516,-30.932,-44.53,-75.462
explore,9.980,17.622,0.901,9.343,1.199,0.422,-88.40058135986328,-29.838,-43.639,-73.477
exploit,4.930,17.357,3.533,12.024,0.046,0.009,-84.35372161865234,-138.011,-49.803,-187.814
exploit,2.905,17.968,2.802,11.352,1.763,0.768,-72.1034927368164,-32.527,-54.526,-87.053
exploit,10.439,17.662,0.735,9.088,1.088,0.462,-86.38782501220703,-30.391,-44.675,-75.066
exploit,9.243,17.806,0.663,9.191,0.944,0.606,-81.84811401367188,-1020.09,-1020.09,-2040.18
explore,16.116,17.505,3.973,4.488,1.246,0.305,-97.79727172851562,-130.902,-36.49,-167.392
exploit,3.658,18.926,2.809,10.849,0.827,1.600,-68.58134460449219,-29.966,-52.065,-82.031
exploit,7.736,18.537,3.809,12.248,0.213,1.709,-88.40715026855469,-1013.46,-1013.46,-2026.92
exploit,13.886,17.238,4.026,4.661,1.512,0.038,-83.08375549316406,-29.901,-45.792,-75.693
exploit,8.706,17.151,2.512,10.801,1.775,0.029,-84.4292221069336,-1014.75,-1014.75,-2029.51
exploit,10.647,17.653,0.553,8.869,1.097,0.453,-87.33721923828125,-29.534,-43.149,-72.683
exploit,8.702,17.148,1.560,7.253,0.033,1.776,-79.52386474609375,-39.524,-133.006,-172.53
explore,11.426,18.394,0.353,8.683,0.356,1.194,-98.99174499511719,-29.521,-42.315,-71.836
exploit,9.561,17.708,0.276,8.783,1.078,0.509,-78.39164733886719,-29.682,-43.177,-72.859
exploit,14.880,17.664,2.512,5.605,1.086,0.464,-76.15211486816406,-1013.8,-1013.8,-2027.6
exploit,10.371,17.603,0.651,9.013,1.147,0.403,-83.71052551269531,-29.844,-40.434,-70.278
exploit,15.240,17.418,3.998,4.070,1.332,0.218,-65.73243713378906,-43.984,-134.285,-178.269
exploit,5.325,17.213,2.719,11.036,0.962,0.075,-88.16773986816406,-39.976,-56.968,-96.944
exploit,6.265,17.103,2.319,10.529,0.980,0.020,-86.54592895507812,-1013.6,-1013.6,-2027.21
exploit,11.901,17.667,0.972,9.373,1.083,0.468,-87.75032806396484,-30.345,-41.645,-71.99
explore,8.336,18.020,1.922,10.107,0.832,0.958,-97.51148986816406,-163.018,-139.021,-302.039
