type,wx,wy,d1,d2,d3,d4,E_reward,roberto_reward,marvin_reward,reward
exploit,15.008,18.343,1.776,6.608,0.407,1.143,-51.616844177246094,-19.107,-26.505,-45.612
explore,10.214,17.970,2.986,11.456,0.798,0.771,-94.9048843383789,-14.5,-46.117,-60.617
exploit,10.799,18.287,2.400,10.974,0.463,1.087,-60.71184539794922,-14.601,-36.82,-51.421
exploit,15.884,18.348,2.662,5.800,0.402,1.148,-55.72369384765625,-139.7,-21.604,-161.304
explore,15.333,17.591,2.232,6.366,1.159,0.391,-80.73039245605469,-1012.02,-1012.02,-2024.05
exploit,11.521,18.285,1.656,10.143,0.466,1.085,-66.6502685546875,-14.4,-36.205,-50.605
exploit,12.280,17.556,1.096,9.442,1.194,0.356,-59.81828308105469,-15.002,-33.003,-48.005
explore,11.747,18.184,1.517,9.894,0.566,0.984,-82.81477355957031,-200,-200,-400
explore,12.369,17.841,0.843,9.379,0.909,0.641,-83.41770935058594,-200,-200,-400
exploit,10.927,18.341,2.331,10.821,0.409,1.141,-54.33291244506836,-14.502,-37.227,-51.729
exploit,15.711,18.342,2.495,6.109,0.409,1.142,-57.2215576171875,-21.416,-27.015,-48.431
exploit,10.982,18.295,2.184,10.718,0.455,1.095,-62.686424255371094,-15.919,-36.534,-52.453
exploit,11.215,18.314,1.983,10.506,0.437,1.114,-59.98908996582031,-15.704,-41.051,-56.755
exploit,10.693,18.332,2.493,11.014,0.418,1.132,-54.36131286621094,-16.001,-41.618,-57.619
exploit,12.490,17.600,0.805,9.253,1.150,0.400,-59.08232879638672,-14.736,-32.142,-46.878
explore,11.753,18.122,1.491,9.833,0.628,0.922,-91.17200469970703,-200,-30.205,-230.205
exploit,14.934,18.343,1.764,6.811,0.407,1.143,-52.7540283203125,-17.707,-25.707,-43.414
exploit,15.459,18.347,2.303,6.201,0.404,1.147,-55.675872802734375,-20.903,-27.02,-47.923
exploit,14.981,18.339,1.797,6.825,0.411,1.139,-52.53422546386719,-17.608,-25.123,-42.731
explore,15.116,18.346,1.962,6.634,0.404,1.146,-48.46355438232422,-17.611,-24.914,-42.525
exploit,10.816,18.303,2.384,10.875,0.448,1.103,-59.83900451660156,-14.5,-37.42,-51.92
exploit,14.973,18.337,1.748,6.784,0.414,1.137,-54.12718200683594,-17.514,-25.002,-42.516
exploit,10.581,18.317,2.663,11.196,0.433,1.117,-58.80571746826172,-14.4,-38.719,-53.119
exploit,12.332,17.614,0.988,9.384,1.136,0.414,-61.74993896484375,-14.704,-33.105,-47.809
explore,15.450,17.981,2.140,6.378,0.769,0.781,-103.35033416748047,-139.305,-25.302,-164.607
exploit,10.971,18.285,2.276,10.755,0.466,1.085,-63.68691635131836,-16.9,-41.312,-58.212
exploit,12.378,17.566,0.922,9.329,1.184,0.366,-53.950191497802734,-1018.51,-1018.51,-2037.02
exploit,10.589,18.346,2.598,11.159,0.404,1.146,-54.545745849609375,-14.421,-37.107,-51.528
exploit,11.548,18.314,1.703,10.224,0.436,1.114,-61.42560958862305,-17.801,-44.403,-62.204
exploit,10.739,18.345,2.431,11.008,0.405,1.145,-52.112239837646484,-1019.23,-1019.23,-2038.45
exploit,10.997,18.332,2.250,10.807,0.418,1.132,-55.15596008300781,-14.604,-36.606,-51.21
exploit,10.690,18.327,2.512,11.079,0.423,1.127,-55.824066162109375,-14.652,-36.969,-51.621
explore,13.042,18.080,0.205,8.667,0.670,0.880,-100.28521728515625,-1012.6,-1012.6,-2025.2
exploit,7.882,18.278,3.314,11.589,0.472,1.414,-47.96491241455078,-1023.51,-1023.51,-2047.02
exploit,14.988,18.345,1.804,6.729,0.405,1.145,-50.64594268798828,-17.547,-24.248,-41.795
explore,17.032,17.857,3.816,4.727,0.893,0.657,-96.07460021972656,-141.008,-148.102,-289.11
exploit,14.806,18.315,1.610,6.891,0.436,1.115,-63.11963653564453,-19.616,-27.816,-47.432
exploit,12.457,17.553,0.854,9.276,1.197,0.354,-52.766265869140625,-14.205,-32.306,-46.511
exploit,15.723,18.323,2.573,5.981,0.427,1.123,-59.948036193847656,-21.334,-26.439,-47.773
exploit,11.372,18.338,1.871,10.407,0.412,1.139,-56.048126220703125,-14.701,-36.208,-50.909
exploit,12.359,17.562,0.936,9.286,1.188,0.363,-55.69099426269531,-14.912,-33.132,-48.044
exploit,15.335,18.340,2.117,6.419,0.410,1.140,-54.081031799316406,-17.531,-23.926,-41.457
exploit,15.611,18.339,2.394,6.192,0.411,1.140,-56.53965759277344,-19.401,-25.105,-44.506
exploit,12.502,17.559,0.836,9.194,1.191,0.360,-58.37553405761719,-16.906,-32.817,-49.723
exploit,15.386,18.345,2.186,6.380,0.405,1.145,-53.606143951416016,-18.921,-25.225,-44.146
exploit,11.294,18.336,1.852,10.356,0.414,1.136,-56.550437927246094,-1018.72,-1018.72,-2037.45
explore,15.442,18.327,2.241,6.322,0.423,1.127,-57.75942611694336,-23.108,-28.91,-52.018
exploit,14.870,18.348,1.725,6.872,0.402,1.148,-52.0555419921875,-17.725,-25.23,-42.955
explore,15.118,18.335,1.843,6.550,0.415,1.135,-52.931068420410156,-17.736,-24.336,-42.072
exploit,11.161,18.345,2.146,10.578,0.406,1.145,-55.0621337890625,-14.603,-35.709,-50.312
exploit,11.458,18.343,1.780,10.302,0.407,1.144,-56.56291198730469,-14.504,-35.229,-49.733
exploit,10.738,18.346,2.484,10.925,0.404,1.146,-53.38685607910156,-14.301,-36.915,-51.216
exploit,15.027,18.305,1.887,6.722,0.445,1.105,-57.504554748535156,-1014.21,-1014.21,-2028.42
exploit,10.380,17.552,2.806,11.339,1.198,0.352,-70.67487335205078,-14.403,-38.929,-53.332
exploit,11.300,18.302,1.952,10.453,0.449,1.102,-61.22281265258789,-17.702,-47.007,-64.709
exploit,15.015,18.334,1.704,6.608,0.417,1.134,-52.679534912109375,-17.915,-25.814,-43.729
exploit,10.850,18.296,2.344,10.880,0.454,1.096,-60.29522705078125,-15.903,-37.316,-53.219
exploit,11.088,18.322,2.076,10.620,0.428,1.122,-57.913658142089844,-14.402,-36.508,-50.91
exploit,10.760,18.324,2.464,10.990,0.427,1.124,-55.89916229248047,-14.401,-36.801,-51.202
exploit,15.296,18.316,2.166,6.433,0.435,1.116,-58.06625747680664,-21.807,-28.706,-50.513
exploit,12.269,17.554,1.033,9.410,1.196,0.355,-54.934974670410156,-20.605,-36.513,-57.118
exploit,15.359,18.314,2.150,6.387,0.437,1.114,-59.36796569824219,-17.9,-23.519,-41.419
exploit,15.241,18.349,2.076,6.529,0.401,1.149,-49.02969741821289,-21.429,-28.235,-49.664
exploit,10.626,18.306,2.627,11.072,0.444,1.106,-58.688995361328125,-14.405,-37.134,-51.539
explore,11.833,17.636,1.574,9.888,1.114,0.436,-91.7522201538086,-200,-200,-400
explore,10.039,18.469,3.168,11.676,0.445,0.778,-84.90631103515625,-26.008,-50.313,-76.321
exploit,11.508,18.324,1.725,10.293,0.427,1.124,-59.49231719970703,-14.508,-36.214,-50.722
explore,9.371,17.576,3.879,12.426,1.177,0.376,-68.72314453125,-1022.6,-1022.6,-2045.21
exploit,14.791,18.341,1.634,7.001,0.409,1.141,-57.88409423828125,-17.513,-25.413,-42.926
exploit,15.271,18.323,2.130,6.448,0.427,1.123,-56.18433380126953,-17.909,-24.211,-42.12
exploit,15.049,18.349,1.790,6.600,0.401,1.149,-49.25978088378906,-17.403,-24.403,-41.806
explore,17.023,17.691,3.860,4.713,1.059,0.492,-87.78855895996094,-1015.21,-1015.21,-2030.43
explore,14.367,17.754,1.224,7.360,0.996,0.554,-96.47188568115234,-1012.9,-1012.9,-2025.81
exploit,15.577,18.293,2.352,6.186,0.457,1.093,-63.29616165161133,-18.202,-25.512,-43.714
explore,12.177,17.984,0.997,9.542,0.767,0.784,-97.75785827636719,-1095.02,-1095.02,-2190.05
exploit,15.082,18.340,1.917,6.644,0.410,1.140,-50.28462219238281,-18.815,-25.329,-44.144
exploit,14.812,18.332,1.660,6.931,0.418,1.132,-57.72792053222656,-18.232,-25.927,-44.159
exploit,11.250,18.332,1.954,10.412,0.418,1.132,-56.46602249145508,-17.81,-41.81,-59.62
exploit,10.712,18.308,2.460,11.039,0.443,1.108,-56.80229949951172,-14.403,-36.819,-51.222
exploit,15.677,18.304,2.403,6.114,0.446,1.104,-61.01429748535156,-24.012,-29.423,-53.435
exploit,12.404,17.564,1.040,9.356,1.186,0.365,-57.16659927368164,-70.178,-185.98,-256.158
exploit,15.330,18.328,2.184,6.356,0.422,1.128,-56.24951934814453,-21.316,-28.219,-49.535
exploit,10.627,18.343,2.621,11.133,0.407,1.143,-55.70281982421875,-16.001,-37.909,-53.91
exploit,12.446,17.579,0.904,9.283,1.171,0.379,-57.981224060058594,-14.603,-32.918,-47.521
exploit,10.745,18.259,2.505,10.858,0.491,1.059,-64.25948333740234,-14.402,-37.109,-51.511
exploit,10.732,18.347,2.520,10.999,0.403,1.147,-53.313751220703125,-14.419,-36.614,-51.033
explore,11.427,18.095,1.792,10.282,0.655,0.895,-81.70941162109375,-1019.8,-1019.8,-2039.61
exploit,15.201,18.324,2.010,6.583,0.427,1.124,-53.866920471191406,-21.722,-29.022,-50.744
exploit,12.297,17.559,1.000,9.451,1.191,0.359,-53.35686492919922,-15.405,-33.223,-48.628
explore,10.032,18.379,3.136,11.622,0.512,0.814,-86.89691925048828,-16.22,-39.011,-55.231
exploit,11.284,18.326,1.917,10.476,0.424,1.126,-57.852874755859375,-14.8,-35.812,-50.612
exploit,14.845,18.325,1.694,6.905,0.426,1.125,-57.91119384765625,-1012.42,-1012.42,-2024.84
explore,11.416,17.788,1.867,10.197,0.962,0.589,-89.79976654052734,-14.505,-200,-214.505
exploit,11.292,18.335,1.931,10.432,0.415,1.135,-57.114105224609375,-14.519,-36.61,-51.129
exploit,15.438,18.334,2.210,6.258,0.416,1.134,-55.811702728271484,-23.204,-29.409,-52.613
exploit,10.865,18.310,2.336,10.915,0.440,1.111,-57.76373291015625,-14.608,-37.021,-51.629
exploit,12.488,17.563,0.834,9.260,1.187,0.363,-54.04457473754883,-14.835,-32.324,-47.159
exploit,10.588,18.275,2.667,11.194,0.475,1.075,-63.50920104980469,-15.622,-37.718,-53.34
exploit,15.372,18.348,2.204,6.349,0.402,1.148,-52.29473876953125,-19.044,-25.847,-44.891
exploit,15.759,18.345,2.448,5.907,0.406,1.145,-52.964622497558594,-20.908,-25.405,-46.313
exploit,15.303,18.321,2.019,6.325,0.429,1.121,-56.88523864746094,-20.014,-25.616,-45.63
explore,16.080,18.173,2.890,5.669,0.577,0.973,-83.22315979003906,-26.811,-142.003,-168.814
exploit,11.085,18.346,2.091,10.648,0.404,1.146,-54.90837860107422,-14.208,-35.912,-50.12
exploit,12.480,17.563,0.864,9.294,1.187,0.363,-52.78529739379883,-14.614,-32.412,-47.026
explore,13.597,17.795,0.481,8.094,0.955,0.595,-95.54306030273438,-146.701,-30.602,-177.303
explore,13.792,17.894,0.565,8.032,0.856,0.694,-102.00212097167969,-147.8,-200,-347.8
explore,10.964,17.876,2.383,10.718,0.874,0.677,-98.09913635253906,-14.723,-200,-214.723
exploit,14.934,18.350,1.723,6.874,0.400,1.150,-52.13334655761719,-17.469,-25.73,-43.199
exploit,10.745,18.346,2.513,10.909,0.404,1.146,-53.03797912597656,-14.501,-36.906,-51.407
exploit,15.649,18.329,2.504,6.074,0.422,1.129,-57.21171569824219,-23.405,-29.506,-52.911
exploit,10.598,18.323,2.673,11.081,0.427,1.123,-57.47450256347656,-1019.03,-1019.03,-2038.07
exploit,10.849,18.263,2.311,10.881,0.488,1.063,-64.90040588378906,-14.426,-37.014,-51.44
exploit,12.324,17.600,0.989,9.385,1.150,0.400,-60.39976501464844,-15.046,-33.246,-48.292
exploit,15.078,18.331,1.898,6.723,0.419,1.131,-52.00798797607422,-18.027,-24.928,-42.955
exploit,15.110,18.334,1.959,6.655,0.416,1.135,-50.884765625,-18.92,-26.019,-44.939
exploit,10.881,18.296,2.306,10.861,0.454,1.096,-60.412933349609375,-16.166,-37.084,-53.25
exploit,10.803,18.318,2.432,10.987,0.433,1.118,-56.24388885498047,-14.5,-36.804,-51.304
exploit,15.422,18.328,2.189,6.263,0.422,1.128,-56.554466247558594,-20.114,-26.417,-46.531
explore,9.288,18.237,3.903,12.466,0.513,1.037,-83.26842498779297,-1021.23,-1021.23,-2042.45
exploit,10.708,18.344,2.503,10.982,0.406,1.145,-53.87556838989258,-14.406,-36.802,-51.208
exploit,15.044,18.314,1.837,6.688,0.436,1.114,-57.18577575683594,-21.043,-28.035,-49.078
exploit,15.159,18.313,1.964,6.535,0.438,1.113,-57.34113311767578,-19.41,-26.902,-46.312
explore,12.171,17.631,1.099,9.542,1.119,0.432,-69.6112060546875,-15.102,-33.303,-48.405
explore,9.521,17.675,3.713,12.158,1.100,0.475,-74.89869689941406,-1025.31,-1025.31,-2050.61
exploit,11.041,18.344,2.178,10.671,0.406,1.144,-54.65732955932617,-15.7,-35.828,-51.528
exploit,10.791,18.347,2.431,10.929,0.403,1.147,-53.067283630371094,-14.705,-36.752,-51.457
explore,14.490,18.202,1.341,7.211,0.548,1.002,-86.89988708496094,-27.401,-145.724,-173.125
exploit,10.992,18.329,2.185,10.769,0.421,1.129,-56.43830871582031,-16.102,-36.409,-52.511
explore,14.276,18.269,1.125,7.465,0.481,1.069,-82.52584838867188,-1013.62,-1013.62,-2027.25
exploit,15.184,18.348,1.967,6.601,0.402,1.148,-48.15411376953125,-1012.63,-1012.63,-2025.27
exploit,15.303,18.280,2.123,6.466,0.471,1.080,-64.18268585205078,-1012.4,-1012.4,-2024.81
exploit,12.359,17.632,0.991,9.418,1.118,0.433,-63.38025665283203,-18.7,-33.616,-52.316
explore,16.938,17.934,3.732,4.820,0.816,0.734,-99.59922790527344,-139.902,-24.417,-164.319
exploit,15.746,18.259,2.489,5.943,0.491,1.059,-65.6897964477539,-1014.4,-1014.4,-2028.8
explore,13.197,17.565,0.490,8.617,1.185,0.365,-84.31863403320312,-1014.1,-1014.1,-2028.2
exploit,10.684,18.250,2.484,11.036,0.500,1.050,-63.883148193359375,-14.301,-36.81,-51.111
exploit,10.990,18.339,2.199,10.788,0.411,1.139,-54.5593376159668,-16.404,-48.705,-65.109
exploit,11.281,18.331,1.946,10.499,0.419,1.131,-57.42012023925781,-1019.6,-1019.6,-2039.2
explore,12.432,18.315,0.841,9.321,0.435,1.115,-79.64198303222656,-83.708,-102.619,-186.327
explore,15.864,18.009,2.660,5.801,0.741,0.809,-95.78959655761719,-141.71,-24.502,-166.212
exploit,14.832,18.327,1.663,6.902,0.423,1.127,-58.735694885253906,-18.129,-26.839,-44.968
exploit,15.468,18.274,2.266,6.326,0.477,1.074,-66.4090347290039,-18.311,-24.226,-42.537
explore,14.249,18.018,1.075,7.484,0.732,0.818,-102.5421371459961,-144.6,-27.402,-172.002
exploit,12.446,17.563,0.898,9.246,1.187,0.363,-56.828102111816406,-15.406,-33.02,-48.426
explore,12.920,17.729,0.431,8.825,1.021,0.529,-100.33798217773438,-1014,-1014,-2028
exploit,10.620,18.349,2.555,11.107,0.401,1.149,-54.0946044921875,-15.501,-37.223,-52.724
explore,13.300,18.190,0.174,8.436,0.560,0.990,-88.59571838378906,-1013.53,-1013.53,-2027.05
explore,13.120,18.055,0.092,8.502,0.695,0.855,-92.84835815429688,-149.704,-33.9,-183.604
exploit,15.716,18.335,2.458,6.013,0.415,1.136,-56.220123291015625,-23.704,-29.406,-53.11
exploit,10.757,18.339,2.474,10.977,0.412,1.139,-53.92500305175781,-14.605,-37.247,-51.852
explore,12.899,17.864,0.340,8.840,0.886,0.664,-104.30472564697266,-200,-200,-400
exploit,14.782,18.343,1.525,6.914,0.407,1.143,-58.18350601196289,-17.51,-25.023,-42.533
exploit,15.622,18.272,2.438,6.151,0.479,1.072,-65.54344177246094,-1011.8,-1011.8,-2023.61
exploit,15.242,18.342,2.024,6.491,0.408,1.142,-51.54932403564453,-19.102,-25.201,-44.303
exploit,14.845,18.323,1.691,6.898,0.427,1.123,-58.55438232421875,-19.508,-27.901,-47.409
exploit,15.630,18.346,2.395,6.142,0.404,1.146,-54.37895202636719,-21.239,-27.525,-48.764
explore,15.263,17.801,2.095,6.410,0.949,0.602,-102.47848510742188,-1012.9,-1012.9,-2025.8
exploit,15.337,18.323,2.051,6.296,0.427,1.123,-56.01060485839844,-21.022,-27.627,-48.649
explore,10.678,18.159,2.530,10.978,0.591,0.959,-75.12129974365234,-1020.45,-1020.45,-2040.91
explore,15.127,17.797,1.930,6.622,0.953,0.597,-101.95525360107422,-1014,-1014,-2028
explore,9.510,17.863,3.694,12.236,0.916,0.663,-80.308837890625,-14.61,-200,-214.61
explore,9.910,17.978,3.488,11.602,0.906,0.778,-83.9682388305664,-14.406,-200,-214.406
exploit,10.636,18.345,2.618,11.115,0.405,1.145,-55.65550994873047,-14.605,-37.044,-51.649
exploit,10.737,18.323,2.446,10.940,0.427,1.123,-56.059417724609375,-1019.22,-1019.22,-2038.44
exploit,10.830,18.307,2.377,10.941,0.443,1.107,-57.625587463378906,-17.01,-37.912,-54.922
explore,14.435,18.192,1.284,7.309,0.558,0.992,-90.9010009765625,-1012.1,-1012.1,-2024.2
exploit,11.204,18.341,2.033,10.462,0.409,1.141,-55.89503860473633,-15.402,-36.205,-51.607
exploit,15.043,18.340,1.795,6.663,0.410,1.140,-51.23435974121094,-17.316,-24.719,-42.035
explore,13.106,17.898,0.192,8.661,0.852,0.698,-100.47539520263672,-200,-33.304,-233.304
exploit,15.083,18.323,1.932,6.662,0.427,1.123,-54.30748748779297,-21.927,-29.113,-51.04
exploit,15.495,18.329,2.255,6.292,0.421,1.129,-56.11730194091797,-19.51,-25.305,-44.815
exploit,10.842,18.258,2.384,10.951,0.492,1.058,-64.52947235107422,-1019.32,-1019.32,-2038.63
exploit,10.747,18.286,2.453,10.997,0.464,1.086,-60.790218353271484,-15.5,-37.716,-53.216
exploit,14.737,18.331,1.509,6.989,0.419,1.131,-61.246063232421875,-1012.86,-1012.86,-2025.71
explore,12.351,18.349,0.864,9.384,0.401,1.149,-79.07289123535156,-200,-200,-400
exploit,11.294,18.343,1.914,10.462,0.407,1.143,-56.1732292175293,-14.605,-35.637,-50.242
exploit,15.334,18.346,2.143,6.387,0.404,1.146,-51.782684326171875,-19.457,-26.457,-45.914
exploit,14.916,18.350,1.682,6.691,0.400,1.150,-48.864532470703125,-17.911,-24.705,-42.616
exploit,15.223,18.318,2.103,6.512,0.432,1.118,-55.78911590576172,-20.805,-27.708,-48.513
exploit,15.062,18.349,1.847,6.537,0.402,1.149,-48.65044403076172,-17.41,-24.731,-42.141
explore,16.038,18.098,2.859,5.721,0.652,0.898,-92.56655883789062,-1011.81,-1011.81,-2023.62
exploit,15.109,18.326,1.808,6.579,0.425,1.126,-53.59234619140625,-17.705,-24.705,-42.41
explore,12.340,18.334,0.927,9.429,0.416,1.134,-85.01911926269531,-200,-200,-400
explore,9.938,17.669,3.237,11.809,1.170,0.469,-87.1035385131836,-1021.45,-1021.45,-2042.9
exploit,10.833,18.334,2.380,10.881,0.416,1.134,-54.87522888183594,-16.702,-38.61,-55.312
exploit,14.843,18.315,1.665,6.855,0.435,1.115,-60.638671875,-1012.62,-1012.62,-2025.25
exploit,14.759,18.341,1.598,6.985,0.410,1.141,-60.16371154785156,-18.421,-26.645,-45.066
exploit,10.636,18.341,2.620,11.172,0.409,1.141,-55.627140045166016,-15.3,-37.916,-53.216
exploit,10.743,18.341,2.447,10.933,0.409,1.141,-54.013389587402344,-16.402,-37.316,-53.718
exploit,15.257,18.292,2.079,6.518,0.458,1.093,-61.45082092285156,-18.408,-25.809,-44.217
exploit,15.398,18.346,2.203,6.412,0.404,1.146,-51.08189392089844,-21.204,-28.506,-49.71
exploit,15.017,18.324,1.819,6.773,0.426,1.125,-55.046546936035156,-17.818,-25.711,-43.529
exploit,10.897,18.347,2.312,10.855,0.403,1.147,-53.0213508605957,-15.504,-36.811,-52.315
exploit,10.857,18.338,2.354,10.816,0.413,1.138,-54.77748107910156,-14.28,-36.42,-50.7
exploit,10.527,18.331,2.659,11.215,0.419,1.131,-58.18632507324219,-14.401,-37.522,-51.923
exploit,15.754,18.334,2.631,5.929,0.417,1.134,-60.801300048828125,-139.601,-23.109,-162.71
exploit,15.194,18.342,2.032,6.532,0.408,1.142,-50.23612976074219,-18.723,-24.808,-43.531
exploit,11.329,18.332,1.878,10.385,0.418,1.132,-57.91138458251953,-15.104,-35.616,-50.72
explore,13.708,18.231,0.537,8.004,0.519,1.031,-88.10755920410156,-1014.22,-1014.22,-2028.44
exploit,10.912,18.338,2.298,10.822,0.413,1.138,-54.91064453125,-14.601,-36.713,-51.314
explore,9.543,18.243,3.669,12.128,0.569,1.043,-84.86556243896484,-1024.31,-1024.31,-2048.62
explore,12.799,17.891,0.448,8.913,0.859,0.692,-105.533447265625,-1012.9,-1012.9,-2025.81
exploit,8.411,17.142,3.508,12.032,0.324,1.677,-40.27449417114258,-14.602,-200,-214.602
exploit,15.198,18.340,2.018,6.546,0.411,1.140,-50.594329833984375,-17.346,-24.055,-41.401
exploit,10.568,18.261,2.638,11.134,0.489,1.061,-64.49750518798828,-1021.43,-1021.43,-2042.85
exploit,15.683,18.336,2.391,6.053,0.414,1.136,-56.141929626464844,-21.168,-26.168,-47.336
exploit,10.943,18.290,2.228,10.804,0.460,1.090,-62.14228820800781,-16.702,-41.041,-57.743
exploit,15.117,18.316,1.949,6.661,0.435,1.116,-54.952171325683594,-17.925,-24.627,-42.552
explore,15.767,18.022,2.622,5.957,0.728,0.822,-96.30461883544922,-141.269,-24.6,-165.869
exploit,15.473,18.318,2.227,6.352,0.432,1.118,-57.286643981933594,-21.717,-28.339,-50.056
explore,16.580,17.995,3.409,5.092,0.755,0.795,-95.70487976074219,-140.7,-25.307,-166.007
exploit,11.010,18.337,2.330,10.658,0.413,1.138,-54.19602584838867,-14.574,-36.588,-51.162
explore,12.019,17.591,1.314,9.731,1.159,0.391,-82.55990600585938,-1124.93,-1124.93,-2249.86
exploit,12.347,17.564,0.948,9.359,1.186,0.364,-52.96401596069336,-14.912,-31.616,-46.528
exploit,11.518,18.320,1.695,10.267,0.431,1.120,-60.761695861816406,-14.505,-35.519,-50.024
exploit,15.042,18.343,1.884,6.711,0.407,1.143,-48.73462677001953,-1013.02,-1013.02,-2026.05
exploit,12.343,17.573,0.984,9.410,1.177,0.373,-54.94965362548828,-20,-35.637,-55.637
exploit,11.430,18.333,1.979,10.118,0.417,1.133,-49.916282653808594,-14.486,-35.487,-49.973
exploit,15.453,18.330,2.251,6.277,0.420,1.130,-55.33379364013672,-19.138,-23.835,-42.973
exploit,15.398,18.329,2.058,6.303,0.421,1.129,-53.70948028564453,-1012.16,-1012.16,-2024.33
exploit,12.430,17.556,0.917,9.335,1.194,0.356,-51.27388381958008,-200,-200,-400
exploit,11.184,18.342,2.025,10.514,0.408,1.142,-56.32685470581055,-17.455,-40.915,-58.37
exploit,10.967,18.345,2.257,10.741,0.405,1.145,-53.81606674194336,-14.502,-36.728,-51.23
exploit,15.138,18.346,1.932,6.597,0.404,1.146,-49.45220947265625,-18.82,-26.52,-45.34
exploit,15.906,18.317,2.632,5.746,0.434,1.117,-63.958518981933594,-21.515,-25.341,-46.856
exploit,15.410,18.272,2.285,6.303,0.479,1.072,-66.74604797363281,-1014.23,-1014.23,-2028.45
exploit,15.541,18.326,2.261,6.163,0.424,1.126,-56.492042541503906,-23.512,-29.411,-52.923
exploit,12.312,17.553,0.979,9.441,1.197,0.354,-51.0811767578125,-14.803,-33.304,-48.107
exploit,11.125,18.337,2.054,10.591,0.413,1.137,-56.570533752441406,-14.416,-35.966,-50.382
exploit,11.250,18.350,1.955,10.454,0.401,1.150,-54.99646759033203,-1025.1,-1025.1,-2050.2
exploit,10.895,18.346,2.379,10.911,0.404,1.146,-52.82284927368164,-15.712,-36.321,-52.033
exploit,14.963,18.338,1.831,6.767,0.412,1.138,-51.737586975097656,-17.824,-25.307,-43.131
exploit,12.542,17.575,0.784,9.213,1.175,0.375,-58.78095245361328,-111.013,-128.607,-239.62
exploit,15.733,18.295,2.561,6.053,0.455,1.095,-65.5044174194336,-1011.4,-1011.4,-2022.81
exploit,12.452,17.622,0.824,9.292,1.128,0.423,-60.63536834716797,-17.441,-32.763,-50.204
exploit,11.606,18.291,1.614,10.190,0.460,1.091,-65.31663513183594,-14.533,-35.427,-49.96
exploit,10.647,18.272,2.558,11.031,0.478,1.072,-63.73802947998047,-14.426,-37.234,-51.66
explore,15.858,17.562,2.692,5.904,1.188,0.363,-78.97311401367188,-21.314,-25.522,-46.836
exploit,11.425,18.342,1.759,10.323,0.408,1.142,-56.49517822265625,-17.3,-42.91,-60.21
exploit,10.381,18.323,2.809,11.377,0.427,1.123,-64.64491271972656,-16.801,-39.213,-56.014
exploit,12.412,17.580,0.867,9.243,1.170,0.381,-59.80301284790039,-17.8,-33.304,-51.104
exploit,12.269,17.633,1.007,9.493,1.117,0.434,-61.960792541503906,-1017.83,-1017.83,-2035.66
explore,16.566,18.036,3.351,5.065,0.714,0.836,-94.5758056640625,-141.112,-24.725,-165.837
exploit,11.263,18.336,1.962,10.466,0.414,1.137,-57.400299072265625,-14.619,-35.91,-50.529
exploit,14.862,18.314,1.690,6.895,0.436,1.115,-61.345787048339844,-17.911,-25.526,-43.437
explore,16.658,18.057,3.450,5.051,0.693,0.857,-98.0316162109375,-140.603,-25.805,-166.408
exploit,10.882,18.328,2.288,10.833,0.422,1.128,-55.77009963989258,-16.236,-40.848,-57.084
exploit,14.940,18.317,1.803,6.813,0.433,1.117,-56.86833190917969,-1012.51,-1012.51,-2025.02
exploit,15.311,18.312,2.170,6.392,0.438,1.112,-58.610633850097656,-23.509,-29.607,-53.116
exploit,12.633,17.568,0.786,9.071,1.182,0.368,-68.19831848144531,-17.102,-32.402,-49.504
exploit,10.804,18.271,2.453,10.831,0.479,1.072,-63.98377227783203,-14.606,-36.715,-51.321
exploit,15.069,18.288,1.895,6.664,0.462,1.088,-62.84315490722656,-1012.11,-1012.11,-2024.22
exploit,15.149,18.332,2.021,6.587,0.418,1.132,-51.942481994628906,-18.622,-25.524,-44.146
exploit,12.522,17.562,0.822,9.227,1.188,0.363,-56.16733932495117,-14.623,-31.018,-45.641
exploit,11.143,18.330,2.036,10.566,0.420,1.130,-58.163902282714844,-14.4,-36.231,-50.631
explore,12.312,17.569,0.997,9.418,1.181,0.370,-55.855674743652344,-15.21,-32.91,-48.12
explore,10.469,17.981,2.708,11.223,0.769,0.782,-87.73834228515625,-16.202,-47.436,-63.638
exploit,12.293,17.568,0.986,9.458,1.182,0.368,-53.39923858642578,-18.101,-34.021,-52.122
exploit,15.644,18.333,2.491,6.101,0.418,1.133,-59.30268859863281,-21.002,-26.403,-47.405
exploit,15.650,18.302,2.453,6.085,0.449,1.102,-63.830535888671875,-24.204,-29.806,-54.01
exploit,10.956,18.295,2.329,10.816,0.455,1.095,-60.89809799194336,-14.6,-37.344,-51.944
exploit,10.906,18.331,2.435,10.809,0.420,1.131,-54.928165435791016,-14.602,-36.437,-51.039
exploit,12.419,17.610,0.860,9.330,1.141,0.410,-57.385032653808594,-14.428,-32.328,-46.756
exploit,15.263,18.326,2.058,6.447,0.425,1.126,-55.232177734375,-17.866,-24.045,-41.911
exploit,12.400,17.588,0.968,9.331,1.162,0.388,-58.99811935424805,-17.36,-32.567,-49.927
exploit,12.496,17.551,0.831,9.278,1.199,0.351,-51.35826110839844,-14.515,-31.719,-46.234
exploit,11.057,18.285,2.118,10.670,0.465,1.086,-63.690452575683594,-16.021,-39.912,-55.933
exploit,10.726,18.323,2.474,11.014,0.427,1.123,-55.90686798095703,-15.914,-39.916,-55.83
